Cluster,m/z_ion_center,DT_center,Retention Time (sec)_center,Peak Intensity,Amplitude_mz,Amplitude_dt,Amplitude_rt,Sigma_rt
29368,575.5160810535083,20.75225401562616,538.4659999999799,1110.0,1110.0,1055.4373548868766,1110.0,0.0
29369,881.7802707199867,21.30870328517921,585.3822029717849,2362.0,2362.0,2337.2939286430474,2150.604515215763,45.86674600346097
29370,881.728666186368,22.988665118314362,578.9594999999999,483.0,483.0,645.6103680809871,586.4015568534268,24.394044566045114
29371,881.749307833081,22.983200000001993,538.46599999998,366.0,366.0,366.00000055084746,366.0,0.0
29372,905.8249298020328,23.10290003278099,538.46599999998,75.0,75.0,75.00000007936043,75.0,0.0
29373,909.7939246565292,23.650702504621904,538.4659999999799,407.0,407.0,410.9177935298323,407.0,0.0
29374,908.7772871630648,24.875228857871605,545.4195304734185,2233.0,2233.0,2272.8526509184294,2242.43966626497,5.632843285065615
29375,880.7587813259273,25.15775,538.46599999998,314.0,314.0,341.40580491273363,314.0,0.0
29376,880.7381512764516,25.319447002469854,541.9467241969836,214.0,214.0,214.0,214.0,5.6812500000089585
29377,880.7484662347703,25.330361237246205,555.4233709683058,1957.0,1957.0,1465.648859226645,1957.0,13.90949999999998
29378,882.7920251383817,25.856099616168574,538.46599999998,213.0,213.0,213.00000011336257,213.0,0.0
29379,501.3997003171942,27.228174802478815,549.5398468193932,1084.0,1084.0,1098.9603212755774,1084.0,7.597499999999968
29380,881.8421981970239,29.427231722483437,543.518,276.0,276.0,244.71686031962847,364.0962585206731,3.4003499284444487
29381,908.7877650972973,29.52168146705989,547.9899851984491,2745.0,2745.0,2630.039832895838,3184.6759977828565,6.788908085828025
29382,575.4994047456584,30.364914666666998,538.46599999998,42.0,42.0,42.0,42.0,0.0
29383,882.8230063995026,30.64419999330606,538.46599999998,24.0,24.0,24.00000002249893,24.0,0.0
29384,907.7821622037505,30.994192835687134,573.0140067979802,2431.0,2431.0,2077.9551269564504,2383.1813241458035,18.030528116026975
29385,907.7612180628739,31.932275180075887,582.4577930206565,8259.0,8259.0,8259.0,5825.44600667394,16.83470238116612
29386,907.8554685644447,32.59939999995552,538.46599999998,21.0,21.0,21.000000044273687,21.0,0.0
29387,907.7612180628738,33.14201101472369,547.993366273294,1174.0,1174.0,1282.1717435022124,1174.0,4.041600000000017
29388,602.5246959240797,33.01930925189348,545.9530395306899,1054.0,1054.0,729.1945801510662,1054.0,18.981500000010044
29389,906.7875823032973,33.09814921954836,539.3281276447699,282.0,282.0,314.46666789497607,282.0,6.4578749999999445
29390,677.560300728155,33.27770000309462,538.46599999998,117.0,117.0,117.0000001372574,117.0,0.0
29391,907.8659411833413,33.277200505889574,545.4610296065109,34.0,34.0,59.40295410883393,34.0,17.711000000010017
29392,855.7901147873104,35.0733,538.46599999998,183.0,183.0,183.00000018182394,183.0,0.0
29393,883.7630285281481,35.44034359697703,552.9560774185112,386.0,386.0,386.0,386.0,16.450500000000034
29394,907.8240512103291,36.150600000000004,550.0647679286583,466.0,466.0,462.57632629394527,495.98270986938405,11.371466072883944
29395,856.7563306134678,36.50969999999988,538.46599999998,267.0,267.0,267.0000005326096,267.0,0.0
29396,883.752695932257,36.98849999999853,539.72649999999,212.0,212.0,212.00000012665149,212.0,1.2605000000100404
29397,882.7610444931719,42.27472085183688,538.4659999999801,761.0,761.0,830.3274735646784,761.0,0.0
29398,855.7596115496805,43.01439160453704,568.1902488610351,529.0,529.0,529.0,529.0,21.63870000001799
29399,880.7690964050513,43.151870814021,539.194355814852,1304.0,1304.0,1343.711076996723,1304.0,1.768199999999979
29400,577.5273448313975,43.49250000568808,538.46599999998,402.0,402.0,402.0000002373738,402.0,0.0
29401,908.8087210769849,43.96401454553167,577.2089514407916,1683.0,1683.0,1683.0,10799.366165295467,3.5380698096185763
29402,855.7799469564294,44.617437244483376,540.1619408962862,389.0,389.0,402.29230952760537,389.0,3.791500000019994
29403,882.7816982203398,44.75335286049113,555.3294400578316,2583.0,2583.0,2557.6909071371138,2583.0,27.15072500001446
29404,853.7577580003477,45.12837297546269,538.46599999998,60.0,60.0,60.00000003461289,60.0,0.0
29405,907.8240512103291,45.05228768971504,568.6478388433188,1452.0,1452.0,1452.0,1452.0,26.446725000008996
29406,601.5354336689721,47.13559130430186,548.6374764987316,191.0,191.0,191.0,191.0,9.106650000018021
29407,881.7802707199866,48.320514666667,538.46599999998,70.0,70.0,70.0,70.0,0.0
29408,551.5239538841782,49.19829999859662,538.46599999998,171.0,171.0,171.00000012216668,171.0,0.0
29409,855.7799469564294,49.8992083481136,568.8325865642736,2169.0,2169.0,2153.7139986331517,2064.477172746157,7.211754184562106
29410,882.7403910076131,50.54286692692985,562.2957593054516,4896.0,4896.0,3534.4359061174328,4896.0,21.128100000000018
29411,853.7679137372974,53.24233624654972,540.2346857678341,506.0,506.0,506.0,506.0,1.2605000000100404
29412,853.7577580003476,52.637499347768696,538.46599999998,47.0,47.0,47.0,47.0,0.0
29413,881.8215554630691,54.19446376006352,507.9431066074419,90.0,90.0,175.81506092936743,115.97975157910645,42.85790941163461
29414,601.5354336689722,55.30317578384428,538.46599999998,114.0,114.0,114.00000006322658,114.0,0.0
29415,905.8353907030247,56.30079170941122,538.46599999998,30.0,30.0,30.000000022638204,30.0,0.0
29416,337.2795506914346,23.461958182124025,539.727,324.0,324.0,324.00000016622585,324.0,0.0
29417,377.25981995178415,24.10022338666244,539.7270000000001,582.0,582.0,603.5579055386486,582.0,0.0
29418,657.5350340563699,32.7989000067751,539.727,186.0,186.0,186.00000012806814,186.0,0.0
29419,657.5261215266361,32.918599998891004,539.727,84.0,84.0,84.00000010544302,84.0,0.0
29420,679.5793482999773,33.15800000010692,539.7270000000001,111.0,111.0,111.00000005811572,111.0,0.0
29421,696.6836245555752,35.01862393163333,546.6010473393568,1311.0,1311.0,1336.2414264441597,1311.0,5.051499999990028
29422,721.5524219779851,35.76620759389631,544.5290893618534,168.0,168.0,164.90320853485602,168.0,11.82307499999996
29423,974.8792957618231,42.04938755126785,549.1592538030987,615.0,615.0,615.0,597.005291083986,15.911362361141169
29424,989.9129009045027,42.19402426123756,540.3550071077124,843.0,843.0,782.8261259084346,843.0,1.2605000000099835
29425,1029.9066665254918,42.49488915117332,539.727,45.0,45.0,45.00000004575932,45.0,0.0
29426,1169.9967395839933,45.72690241225582,539.7270000000001,222.0,222.0,222.00000018513455,222.0,0.0
29427,589.423863935198,56.38059074733952,539.727,186.0,186.0,186.0000001618187,186.0,0.0
29428,908.7877650972973,0.678322666667,565.1411489887774,410.0,410.0,410.0,410.0,14.805450000000008
29429,908.7772871630648,0.798026666667,558.6814979883413,233.0,233.0,233.0,233.0,10.250099999990937
29430,908.7772871630648,0.837928,546.8776566970479,233.0,233.0,233.0,233.0,3.4123499999910223
29431,908.8401554645432,0.877829333333,543.3233076856973,13.0,13.0,13.0,13.0,1.1389499999909276
29432,907.7926343297484,1.037434666667,541.8586026628809,302.0,302.0,302.0,302.0,1.1389499999909276
29433,907.7926343297484,1.077336,541.8586026628809,302.0,302.0,302.0,302.0,1.1389499999909276
29434,907.7926343297484,1.117237333333,542.1889360599417,219.0,219.0,219.0,219.0,1.1389499999909276
29435,879.7378838622068,1.476349333333,542.6246339989842,153.0,153.0,153.0,153.0,10.250099999990937
29436,880.7897268169411,1.7956000032197406,540.9870000000001,93.0,93.0,93.00000015037227,93.0,0.0
29437,905.7621658753883,2.0582949338807395,549.4014458758498,65.0,65.0,65.0,65.0,9.115650000008998
29438,879.7481930339745,2.1746499999999997,540.9870000000001,164.0,164.0,183.23680414113568,164.0,0.0
29439,905.793547602047,2.354199604299628,540.9870000000001,51.0,51.0,51.00000004973942,51.0,0.0
29440,880.7381512764514,2.9228387334391956,542.7638502927457,688.0,688.0,595.1476332446261,688.0,1.26549999998997
29441,853.7069799999861,3.231999999999929,540.9870000000001,264.0,264.0,264.00000050021526,264.0,0.0
29442,881.790591851335,3.535098772922949,540.9870000000001,651.0,651.0,651.0,651.0,0.0
29443,881.8009129707231,3.6428342278474313,540.9870000000001,304.0,304.0,304.0,304.0,0.0
29444,879.7481930339745,3.9756736761266707,540.9870000000001,218.0,218.0,218.0,218.0,0.0
29445,882.8023521891165,4.124255462404451,540.9870000000001,119.0,119.0,119.0,119.0,0.0
29446,907.8449960760308,4.18964,540.9870000000001,29.0,29.0,29.0,29.0,0.0
29447,908.7982430219494,4.435506058801934,540.9870000000001,124.0,124.0,239.4885713500636,124.0,0.0
29448,908.7772871630647,4.4626660651196115,582.4511170941802,2749.0,2749.0,2727.2820986860283,2749.0,26.583500000009963
29449,908.8715904656974,4.734958222222,554.4916666666801,18.0,18.0,18.0,18.0,8.60922500000845
29450,879.7275748233471,5.489524956673432,540.9870000000001,405.0,405.0,430.79105788923886,405.0,0.0
29451,883.7733612566601,5.64605,540.987,129.0,129.0,136.59789580740335,129.0,0.0
29452,881.7596287108588,5.7924075259113845,541.6062489404807,703.0,703.0,624.211913530435,703.0,0.8858499999929563
29453,908.7877650972972,5.983073625390635,552.6752459303676,920.0,920.0,1017.888222024217,1897.957601910752,5.008679814189714
29454,907.7821622037504,6.719543685661866,542.1837667239363,939.0,939.0,1010.346824182893,939.0,2.5310000000099535
29455,908.8611120482527,6.8629582312051465,540.9870000000001,9.0,9.0,9.000000005962839,9.0,0.0
29456,575.5410959451737,7.421599999999779,540.9870000000001,6.0,6.0,6.0000000055766884,6.0,0.0
29457,853.7272910041469,7.661100000265141,540.9870000000001,99.0,99.0,99.00000011533193,99.0,0.0
29458,879.7688114862112,8.001138123179942,542.5493054189039,776.0,776.0,848.6666560211537,776.0,1.26549999998997
29459,908.8087210769849,8.359349999999992,540.9870000000001,466.0,466.0,518.2888142410337,466.0,0.0
29460,908.7563315457887,8.36607628573729,547.7107527681945,550.0,550.0,550.0,550.0,4.294199999999989
29461,880.7690964050513,8.517041039396346,543.6103065227993,237.0,237.0,240.44892696589582,237.32945946785196,1.7512228421091753
29462,907.844996076031,8.618663208700104,540.9870000000001,150.0,150.0,150.00000026674147,150.0,0.0
29463,855.7596115496806,9.089283021276307,560.427698686225,1826.0,1826.0,1170.0896239652066,1826.0,25.313000000009993
29464,880.7690964050514,9.481322945694421,542.1258999536718,280.0,280.0,335.1145199655605,280.0,11.388999999989949
29465,880.7587813259271,9.547666022854106,540.9870000000001,149.0,149.0,149.0,149.0,0.0
29466,879.7791207666814,9.701683270335526,540.9870000000001,446.0,446.0,448.3694947184553,446.0,0.0
29467,905.8144690317316,10.019798226191702,544.3187978102475,555.0,555.0,546.1661105902998,637.4768058242394,6.1649648788976465
29468,905.8040082515428,10.071468670328338,544.5669015026583,193.0,193.0,193.0,193.0,14.80544999999995
29469,906.7875823032974,10.374346666667,540.9870000000001,54.0,54.0,54.0,54.0,0.0
29470,906.7771159759534,10.468028057828143,541.8398369629439,92.0,92.0,92.0,92.0,1.0756749999914632
29471,855.7494439738125,10.770274825260614,542.5490652092662,337.0,337.0,372.4882968590461,337.0,13.982924999999966
29472,906.7666496388196,11.031596035145832,545.2155775080091,2212.0,2212.0,2395.9544502713497,2212.0,17.721000000000004
29473,909.7939246565289,11.524970828412563,548.4879388827554,98.0,98.0,98.0,98.0,5.703299999990918
29474,909.8044083798349,11.731000000001004,540.9870000000001,93.0,93.0,93.00000009876605,93.0,0.0
29475,856.7461571181411,11.909030999765884,568.1954594251083,2217.0,2217.0,1661.6331153661008,2640.321760494945,3.0676943047518894
29476,881.7389869433405,12.385521260666659,542.1356332556231,379.0,379.0,379.0,379.0,1.26549999998997
29477,853.737446633773,12.449199734571387,540.9870000000001,255.0,255.0,255.00000018207493,255.0,0.0
29478,577.5022868118335,13.047695649559271,540.9870000000002,309.0,309.0,309.00000078722877,309.0,0.0
29479,881.8318768360251,13.40679994429803,540.9870000000001,12.0,12.0,12.000000007351053,12.0,0.0
29480,881.8112342228753,13.746047315976682,555.8021249976351,120.0,120.0,131.20909654837317,120.0,6.4578749999999445
29481,908.8401554645432,14.723600005642933,540.9870000000001,117.0,117.0,117.00000011646745,117.0,0.0
29482,879.7791207666814,14.978784351288853,558.3198028946879,482.0,482.0,513.7495601475481,492.70364459648624,33.92005316376665
29483,853.808537436887,15.222358666666503,540.9870000000001,34.0,34.0,34.0,34.0,0.0
29484,339.2932533090153,15.4617666666665,540.9870000000001,60.0,60.0,60.0,60.0,0.0
29485,906.8189817881245,15.661273333333499,540.9870000000001,6.0,6.0,6.0,6.0,0.0
29486,906.7875823032972,15.80312008352148,551.2807115734242,825.0,825.0,818.0337970144495,825.0,20.246499999989965
29487,908.850633761185,15.9339372876868,542.6009709997647,207.0,207.0,215.40130056444147,207.0,2.5310000000099535
29488,881.8731627871516,17.237376,551.117,21.0,21.0,21.0,21.0,6.837749999999971
29489,855.840954626336,18.23492981924238,540.987,27.0,27.0,27.00000001944045,27.0,0.0
29490,879.7585021936396,19.158238189905088,553.4912187118842,288.0,288.0,292.997846669788,288.0,6.837749999999971
29491,855.7697792597567,20.269900551271743,540.9870000000001,138.0,138.0,138.0000001558314,138.0,0.0
29492,855.8002826047889,20.33018697170813,576.5222047569648,341.0,341.0,365.76790425799453,196.99225633446875,-29.87138960139113
29493,599.5167952258437,20.908299198702892,540.9870000000001,141.0,141.0,141.0000000516401,141.0,0.0
29494,881.8421981970239,20.937699648756315,542.05268421826,38.0,38.0,38.0,38.0,1.1389499999909276
29495,907.8659411833412,21.665729734878102,544.5622941346888,51.0,51.0,51.02721813163507,51.0,6.4578749999999445
29496,879.737883862207,22.754455064070722,560.3171800563996,2327.0,2327.0,2400.0718725180686,3349.4026551465413,3.9972693836338387
29497,879.7275748233471,22.354612096189655,572.4551122955874,294.0,294.0,304.48394482317826,321.7876053768329,14.51795549587211
29498,853.737446633773,22.98320000051404,540.9870000000001,270.0,270.0,270.0000003091726,270.0,0.0
29499,856.7563306134678,22.475220714437047,547.0869381375934,323.0,323.0,323.3128149928525,323.0,5.051999999999964
29500,881.7596287108589,23.42709979342187,562.2658745877038,2370.0,2370.0,2370.0,2370.0,15.189999999989993
29501,855.7392763845409,24.21346401685865,542.0070560596822,1124.0,1124.0,1832.940058486612,1124.0,1.26549999998997
29502,855.7596115496805,24.0458213346476,557.5319332427218,1304.0,1304.0,1198.1297341948923,1304.0,16.456400000003953
29503,882.7507176840447,24.715930883552844,577.1383101966458,7858.0,7858.0,7858.0,7858.0,25.629374999984975
29504,906.7561834322803,27.226078866695637,540.9870000000001,390.0,390.0,398.0152217365664,390.0,0.0
29505,907.7716900680663,26.668194138771224,581.1913322859601,6439.0,6439.0,6550.834688068318,6439.0,29.11949999999996
29506,855.7901147873104,28.389798666666497,540.9870000000001,26.0,26.0,26.0,26.0,0.0
29507,599.5167952258437,28.609300068682543,540.9870000000001,246.0,246.0,246.0000001902314,246.0,0.0
29508,882.7507176840447,28.883384524127848,558.8126678639468,1756.0,1756.0,1756.0,4637.696959447446,7.179009512903715
29509,882.7816982203398,28.936869416905587,576.7024611375886,850.0,850.0,850.0,1011.6458905913212,14.26120805995834
29510,575.4743907137806,28.844000207705932,545.705458883551,231.0,231.0,231.0,231.0,5.703299999990975
29511,908.850633761185,29.781904428901186,547.6342499999926,48.0,48.0,93.60480891934466,48.0,6.0779999999999745
29512,883.7526959322571,30.11650770236616,540.9870000000001,157.0,157.0,172.83323492476137,157.0,0.0
29513,856.7665042429629,30.5444706666665,540.9870000000001,114.0,114.0,114.0,114.0,0.0
29514,633.5074836695534,30.763899980619215,540.9870000000001,117.0,117.0,117.00000010530675,117.0,0.0
29515,855.7392763845407,31.716957888694893,559.2723090981848,2522.0,2522.0,2325.507904677726,2891.650642031655,12.614353536285481
29516,855.7596115496805,31.78742685057001,549.0116643731616,3698.0,3698.0,2772.7637258853492,3452.975487924788,60.23185650897565
29517,908.7982430219494,30.14377759559195,560.6081056306142,5397.0,5397.0,6494.9301265153845,4338.164708155956,30.555735387426903
29518,906.8189817881243,33.03713931583806,544.3519317129872,88.0,88.0,89.06019383160994,88.0,9.68064999999143
29519,906.7561834322804,33.18460888888867,540.9870000000001,120.0,120.0,120.0,120.0,0.0
29520,908.8191991224422,32.28570528610054,573.737748440078,1211.0,1211.0,2116.3652718543253,1211.0,27.843999999989933
29521,879.7791207666814,34.4523920293521,555.0824807037636,273.0,273.0,246.06470544917622,273.9787309612146,16.802128328022697
29522,906.8189817881245,35.0533213333335,540.9870000000001,214.0,214.0,214.0,214.0,0.0
29523,907.8345235779374,36.258065967942365,579.3247573853974,379.0,379.0,410.1674912310186,379.0,25.637124999997468
29524,907.7716900680664,36.110706666667,540.9870000000001,179.0,179.0,179.0,179.0,0.0
29525,907.8764137925602,36.4047764470772,540.9870000000001,201.0,201.0,208.16731587147444,201.0,0.0
29526,881.7493078330812,36.87702435154919,568.764456752393,3124.0,3124.0,2375.017590084753,2869.2288915690647,41.65113566581944
29527,881.7389869433405,37.148141333333,540.9870000000001,157.0,157.0,157.0,157.0,0.0
29528,617.5129858683237,37.22789581680248,540.9870000000001,291.0,291.0,291.0000010850262,291.0,0.0
29529,109.10021171800545,37.5472258108963,540.9870000000001,935.0,935.0,935.0000747072429,935.0,0.0
29530,907.8031065862356,41.69467562432717,606.2437894514309,4788.0,4788.0,4133.451267161366,4920.475042666012,43.31857622717403
29531,601.5354336689721,42.451541636478886,552.6770678229008,1554.0,1554.0,1111.3265033625657,1149.076012620855,23.717034505729387
29532,601.5439582929271,42.39515,541.1994134167227,179.0,179.0,186.721809949457,179.0,5.703299999990918
29533,853.7577580003476,43.09340000000021,540.9870000000001,345.0,345.0,345.0000003941487,345.0,0.0
29534,908.7563315457886,44.1708000025337,540.9870000000001,192.0,192.0,192.00000015272974,192.0,0.0
29535,906.7666496388196,44.610021002434685,555.6436984161273,2103.0,2103.0,1663.0520151289138,2103.0,22.782500000009918
29536,907.8554685644447,44.88706304152772,565.0728251164637,206.0,206.0,206.0,206.0,15.062849999999969
29537,907.8031065862355,45.603004438352066,540.9870000000001,2236.0,2236.0,2191.988122773355,2236.0,0.0
29538,601.5269090539526,46.76013582086448,540.9870000000001,995.0,995.0,997.1847628111042,995.0,0.0
29539,908.8715904656976,48.679325524528295,609.2040964018164,265.0,265.0,265.0,1673.5044992461605,26.304471268300222
29540,829.7581599825966,49.5982047509423,540.9870000000001,474.0,474.0,474.0407088131396,474.0,0.0
29541,905.8458515941312,52.011350000000085,540.9870000000001,84.0,84.0,92.29945857621098,84.0,0.0
29542,853.7069799999861,52.669800002636144,542.1812042212964,426.0,426.0,425.54560027890506,426.0,1.26549999998997
29543,855.7799469564296,54.010090075402005,541.5432642558515,530.0,530.0,575.34942218481,529.349451766213,4.202806386332579
29544,908.8296772982807,55.5772426233814,574.3570355993537,335.0,335.0,255.13291809238555,334.6486172366389,2.6520174190032684
29545,882.7920251383816,55.165581958612016,579.568737730211,1547.0,1547.0,1052.4774457487106,1583.418356994915,6.031320025392299
29546,907.8345235779376,54.55834973945256,558.4895542116128,166.0,166.0,225.43805617974346,166.0,8.858000000009952
29547,908.7982430219492,56.0015213333335,540.9870000000001,84.0,84.0,84.0,84.0,0.0
29548,908.8296772982807,56.580090666667,540.9870000000001,8.0,8.0,8.0,8.0,0.0
29549,881.728666186368,58.956657144163856,564.8080813209644,5295.0,5295.0,4881.309126282112,5219.315075394389,13.528611339037456
29550,905.8353907030248,6.4639995425210515,542.2480000000199,42.0,42.0,42.00000002679786,42.0,0.0
29551,355.27789231932996,23.61556334132843,575.8428191456588,2152.0,2152.0,2152.0,2152.0,24.04249999998001
29552,533.8891639708646,24.539324702999146,542.2480000000199,447.0,447.0,447.0000002778767,447.0,0.0
29553,551.4994664528031,31.413381007498536,542.2480000000199,852.0,852.0,863.5185155487436,852.0,0.0
29554,707.5510872549621,33.51714461743856,542.2480000000199,120.0,120.0,120.00000005644009,120.0,0.0
29555,963.8845951924337,41.739324811454914,545.1107878669226,297.0,297.0,352.47676467569653,297.0,2.5305000000000177
29556,1017.9506871368585,42.85400649856005,542.2480000000199,78.0,78.0,78.00000015134812,78.0,0.0
29557,1032.9317016270497,43.21310682031644,542.2480000000199,84.0,84.0,84.00000010575891,84.0,0.0
29558,241.19300645430255,45.12839987661695,542.2480000000199,324.0,324.0,324.0000002376832,324.0,0.0
29559,241.1714153596915,45.26741847891403,561.539061746736,1895.0,1895.0,1821.919064226287,1895.0,11.388499999980013
29560,413.36502039036804,52.31060000001302,542.2480000000199,60.0,60.0,60.000000044881084,60.0,0.0
29561,908.7772871630648,0.35911200000000004,548.9325447985784,1094.0,1094.0,1094.0,1094.0,4.5643499999999335
29562,908.7982430219494,0.59852,545.1759651962134,632.0,632.0,632.0,632.0,1.138950000017985
29563,906.7771159759534,0.678322666667,545.3609030343194,423.0,423.0,423.0,423.0,1.138950000017985
29564,906.7771159759534,0.718224,545.4599672688197,275.0,275.0,275.0,275.0,1.138950000017985
29565,908.8401554645432,0.798026666667,545.20533333334,81.0,81.0,81.0,81.0,1.138950000017985
29566,908.8401554645432,0.8379280000000001,545.20533333334,81.0,81.0,81.0,81.0,1.138950000017985
29567,881.7493078330812,1.8527115379909769,578.73652384663,2225.0,2225.0,2326.3045743153953,2115.095921635224,22.653064090481863
29568,881.8009129707232,1.7892307014008642,559.9770789279052,545.0,545.0,684.3188103587587,545.0,11.38349999999997
29569,879.7688114862112,2.1347213333335,543.51799999998,158.0,158.0,158.0,158.0,0.0
29570,907.7926343297484,2.354178666667,545.4573376947901,77.0,77.0,77.0,77.0,1.138950000017985
29571,905.8563126159265,2.633504123329124,543.51799999998,12.0,12.0,12.000000010593523,12.0,0.0
29572,853.7272910041468,3.1122999307499906,543.51799999998,186.0,186.0,186.00000019685075,186.0,0.0
29573,853.7171355088078,3.2320023055663625,543.51799999998,282.0,282.0,282.0000002348581,282.0,0.0
29574,908.7772871630648,3.6351993676898067,545.8929088406611,900.0,900.0,838.8710866651681,895.4812842792862,1.7665432318320136
29575,907.8135788330388,3.7506709161209923,543.5179999999799,297.0,297.0,297.0000010954955,297.0,0.0
29576,882.7920251383817,3.8504786666665005,543.5179999999799,124.0,124.0,124.0,124.0,0.0
29577,907.7612180628739,3.66200425959441,561.0841772268926,3367.0,3367.0,3081.5130735039083,3367.0,17.720500000019968
29578,908.7772871630647,4.109837333333,543.51799999998,96.0,96.0,96.0,96.0,0.0
29579,908.8191991224421,4.5288500000000065,545.2563533192996,484.0,484.0,520.9548272565638,484.0,2.5260000000000105
29580,905.7098642993931,5.147299999997665,543.51799999998,33.0,33.0,33.00000007280049,33.0,0.0
29581,881.8009129707231,5.51605705043579,543.51799999998,198.0,198.0,198.0,198.0,0.0
29582,881.7905918513349,5.631726872880865,545.8881755562396,393.0,393.0,397.04428866020226,393.0,3.4078500000089775
29583,881.831876836025,6.069436148370288,565.0201666033563,18.0,18.0,18.0,18.0,10.245150000000024
29584,881.728666186368,6.224600000477756,543.51799999998,57.0,57.0,57.00000006551945,57.0,0.0
29585,908.8401554645432,6.3443825918151715,543.51799999998,63.0,63.0,63.00000001252063,63.0,0.0
29586,907.8135788330388,6.793162571740966,543.5179999999799,253.0,253.0,253.0,253.0,0.0
29587,907.9183049736165,6.88298,543.51799999998,2.0,2.0,2.0,2.0,0.0
29588,853.7374466337728,7.662599077912644,545.6760983354153,305.0,305.0,317.18296545772716,305.0,13.987175000008506
29589,905.741245049724,7.7608093333335,543.51799999998,192.0,192.0,192.0,192.0,0.0
29590,907.7612180628737,8.119921333333501,543.51799999998,60.0,60.0,60.0,60.0,0.0
29591,617.5302601705404,8.25959982907839,543.51799999998,63.0,63.0,63.000000066504704,63.0,0.0
29592,907.750746047993,8.618700000001793,543.51799999998,207.0,207.0,207.00000013557045,207.0,0.0
29593,882.812679227964,9.13740000011221,543.51799999998,138.0,138.0,138.00000030203844,138.0,0.0
29594,882.7816982203396,9.31695,543.5179999999801,778.0,778.0,841.4269377537529,778.0,0.0
29595,879.7275748233473,9.490228707995222,554.9643077286388,208.0,208.0,212.5961068693425,208.0,10.131200000016008
29596,604.5654797342729,9.71595,545.3351282051369,273.0,273.0,281.3549536064407,273.0,1.138950000017985
29597,907.8659411833412,10.23465,543.51799999998,42.0,42.0,48.1825129984744,42.0,0.0
29598,853.7780696085325,10.520455960152695,543.51799999998,68.0,68.0,68.0,68.0,0.0
29599,908.7668093592182,10.52701444982927,577.880161357016,3810.0,3810.0,3512.1634310321765,6793.841640510725,3.689933788203102
29600,907.8764137925604,10.881663619725689,543.51799999998,42.0,42.0,42.0,42.0,0.0
29601,855.7697792597567,11.1524226666665,543.51799999998,128.0,128.0,128.0,128.0,0.0
29602,907.8031065862355,11.3918306666665,543.51799999998,190.0,190.0,190.0,190.0,0.0
29603,908.808721076985,12.848199993874548,543.51799999998,30.0,30.0,30.00000001224277,30.0,0.0
29604,908.7668093592182,13.047700069853418,543.51799999998,414.0,414.0,414.0000002554393,414.0,0.0
29605,881.821555463069,13.526600000003183,543.51799999998,99.0,99.0,99.00000013320567,99.0,0.0
29606,906.7980487612344,13.852799732625268,544.4999727023758,183.0,183.0,185.43268282188833,183.0,1.2655000000199834
29607,905.7621658753882,14.050095576704633,558.4948826848178,462.0,462.0,445.98502532773165,462.0,22.777500000000032
29608,855.7291089294783,14.3645000350608,543.51799999998,9.0,9.0,9.000000005549824,9.0,0.0
29609,908.8296772982807,14.6039000000001,543.51799999998,285.0,285.0,285.0000003652647,285.0,0.0
29610,908.8087210769849,14.744195949309008,544.929173142725,179.0,179.0,181.41929177934165,179.0,2.5260000000000105
29611,881.7596287108587,15.188568348864877,543.51799999998,444.0,444.0,444.0,444.0,0.0
29612,881.7699497214033,15.225208761904856,545.3258571428657,567.0,567.0,567.0,567.0,1.075675000016986
29613,881.8731627871517,15.441800001279468,543.51799999998,15.0,15.0,15.000000003173492,15.0,0.0
29614,906.7771159759535,15.658316804575211,553.7271936173805,852.0,852.0,895.4031497545043,852.0,11.38349999999997
29615,908.8611120482527,16.399399931796445,543.51799999998,69.0,69.0,69.00000011795889,69.0,0.0
29616,853.7171355088078,18.963329153844708,558.5626459025056,432.0,432.0,439.1661959394121,432.0,10.123499999999979
29617,855.7697792597567,18.813478666666498,543.51799999998,34.0,34.0,34.0,34.0,0.0
29618,908.7458538627475,19.867963441198444,573.4687731239707,1389.0,1389.0,869.4808453439261,1389.0,21.517000000019948
29619,907.7402741636054,19.961585620185105,544.4474632695877,531.0,531.0,534.9250058473411,531.0,1.2655000000199834
29620,853.7171355088077,20.804640080998034,561.3933338820183,1311.0,1311.0,1450.0659107201557,1311.0,16.455500000010034
29621,882.812679227964,21.067899999501876,543.51799999998,57.0,57.0,57.0000000987305,57.0,0.0
29622,907.9287779549223,21.2873613333335,543.51799999998,6.0,6.0,6.0,6.0,0.0
29623,908.7563315457886,22.435078735198328,565.6054688977702,2467.0,2467.0,2342.3469422423514,5494.201661874573,8.55199153475424
29624,829.7481479898921,21.5267693333335,543.51799999998,116.0,116.0,116.0,116.0,0.0
29625,881.7802707199864,21.74622095835212,543.51799999998,357.0,357.0,357.0000003129607,357.0,0.0
29626,880.7381512764516,23.27436845934846,543.51799999998,151.0,151.0,151.0,151.0,0.0
29627,880.8000421497057,23.362230666666502,543.51799999998,48.0,48.0,48.0,48.0,0.0
29628,907.8345235779375,23.67671617517805,543.51799999998,76.0,76.0,76.0,76.0,0.0
29629,880.7381512764516,23.900898666667,543.51799999998,134.0,134.0,134.0,134.0,0.0
29630,880.7794116170119,24.06745928084386,543.51799999998,461.0,461.0,515.8963996226581,461.0,0.0
29631,882.7403910076132,24.306543428211103,577.7816511956856,3944.0,3944.0,3845.6537366360717,3944.0,27.85400000000999
29632,881.8215554630691,25.16382711294825,564.9202302487454,330.0,330.0,272.129666718778,330.0,20.25650000001002
