Spectrum Number,MS Level,DT,Retention Time (sec),Min m/z,Base Peak m/z,Base Peak Intensity,CCS (Å^2),Cluster
62377,1,36.653904,231.60799999998,640.4401808660676,742.5325246015998,3375.0,271.42660067071216,2980
62378,1,36.773688,231.60799999998,646.5877046466835,742.5325246015998,3848.0,272.25773509254975,2915
62379,1,36.893472,231.60799999998,624.4448136942543,750.5388772674122,4642.0,273.34391501715726,3080
62380,1,37.013256,231.60799999998,624.4448136942543,750.5388772674122,6836.0,274.2297669017172,3080
62381,1,37.13304,231.60799999998,624.4448136942543,750.5388772674122,8408.0,275.1156187862772,3080
62382,1,37.252824,231.60799999998,624.4448136942543,750.5388772674122,9011.0,276.0014706708371,3080
62383,1,37.372608,231.60799999998,624.4448136942543,750.5388772674122,8252.0,276.8873225553971,3080
62384,1,37.492392,231.60799999998,624.4534895432733,750.5388772674122,6460.0,277.77309161184473,3108
62385,1,37.612176,231.60799999998,742.5230638285068,750.5388772674122,4217.0,277.7063363160772,3003
62386,1,37.73196,231.60799999998,743.5735733267546,750.5388772674122,2270.0,278.58200675054053,-1
62387,1,37.851744,231.60799999998,743.5925082360684,770.559474370009,1061.0,279.46467823335735,2902
62388,1,37.971528,231.60799999998,750.500831207861,776.5464134880954,945.0,280.30064175685277,2898
62389,1,38.091312,231.60799999998,750.5103425957197,776.5464134880954,782.0,281.183230399339,2685
62390,1,38.211096,231.60799999998,750.5103425957197,776.5464134880954,536.0,282.0658829376124,2685
62391,1,38.33088,231.60799999998,767.5746933256328,776.5560885852602,298.0,282.8353686859691,3018
62392,1,38.450664,231.60799999998,767.5843123706643,776.5560885852602,134.0,283.71760562321276,3042
62393,1,38.570448,231.60799999998,767.5843123706643,792.5531776277192,77.0,284.5999049452439,3042
62394,1,38.690232,231.60799999998,769.5960088969651,795.6252634581334,69.0,285.4690694961884,2781
62395,1,38.810016,231.60799999998,775.5888800887977,797.6439365939093,96.0,286.31248018590696,3131
62396,1,38.9298,231.60799999998,775.5888800887977,797.6439365939093,115.0,287.19461922196353,3131
62397,1,39.049584,231.60799999998,775.5888800887977,797.6439365939093,117.0,288.07675825802016,3131
62398,1,39.169368,231.60799999998,775.5888800887977,818.5871079249669,91.0,288.9588972940767,3131
62399,1,39.289152,231.60799999998,776.5657636854467,818.5871079249669,305.0,289.8346827961973,2981
62400,1,39.408936,231.60799999998,763.56881775325,818.5871079249669,632.0,290.8029132632549,3098
62401,1,39.52872,231.60799999998,763.56881775325,818.5871079249669,956.0,291.6852942473831,3098
62402,1,39.648504,231.60799999998,794.5092330679036,818.5871079249669,1240.0,292.36605480220817,2906
62403,1,39.768288,231.60799999998,794.51901942554,844.5977415900372,1595.0,293.247766207523,2461
62404,1,39.888072,231.60799999998,770.559474370009,844.5977415900372,3447.0,294.28519652212225,2991
62405,1,40.007856,231.60799999998,770.5498367622188,844.5977415900372,6110.0,295.1675006197086,2859
62406,1,40.12764,231.60799999998,770.5498367622188,844.5977415900372,9234.0,296.0497401742192,2859
62407,1,40.247424,231.60799999998,770.5498367622188,844.5977415900372,12136.0,296.9319797287298,2859
62408,1,40.367208,231.60799999998,770.5498367622188,844.5977415900372,14097.0,297.81421928324033,2859
62409,1,40.486992,231.60799999998,770.5498367622188,844.5977415900372,14380.0,298.6964588377509,2859
62410,1,40.606776,231.60799999998,770.559474370009,844.5977415900372,12878.0,299.57863268822126,2991
62411,1,40.72656,231.60799999998,817.613914885925,844.5977415900372,9972.0,300.15750225160406,2714
62412,1,40.846344,231.60799999998,817.613914885925,844.5977415900372,6701.0,301.0388508318191,2714
62413,1,40.966128,231.60799999998,817.633770182007,844.5977415900372,3843.0,301.92007800106944,2547
62414,1,41.085912,231.60799999998,817.633770182007,844.5977415900372,1889.0,302.8014262268684,2547
62415,1,41.205696,231.60799999998,831.6216673730153,844.5977415900372,760.0,303.59817935502525,2960
62416,1,41.32548,231.60799999998,831.6216673730153,845.6676295299745,682.0,304.4792820689101,2960
62417,1,41.445264,231.60799999998,831.6216673730153,845.6676295299745,586.0,305.360384782795,2960
62418,1,41.565048,231.60799999998,831.6216673730153,871.681366562107,695.0,306.24148749667984,2960
62419,1,41.684832,231.60799999998,843.6293708971739,871.681366562107,810.0,307.05137327090773,2331
62420,1,41.804616,231.60799999998,843.6394552351845,871.681366562107,840.0,307.93221253722544,2315
62421,1,41.9244,231.60799999998,845.6474366965108,871.681366562107,775.0,308.8013304282155,2411
62422,1,42.044184,231.60799999998,845.6474366965108,871.681366562107,619.0,309.68219505520136,2411
62423,1,42.163968,231.60799999998,857.6539386690691,871.681366562107,435.0,310.4933670191447,2784
62424,1,42.283752,231.60799999998,869.6426907682643,926.6024382641009,312.0,311.30615751555933,2633
62425,1,42.403536,231.60799999998,871.650615038808,926.6024382641009,419.0,312.17541375787647,2473
62426,1,42.52332,231.60799999998,871.6608654840015,926.6024382641009,519.0,313.05579979367815,2412
62427,1,42.643104,231.60799999998,871.6711159963712,926.6024382641009,573.0,313.9361855081347,2148
62428,1,42.762888,231.60799999998,926.5601643096418,926.6024382641009,534.0,314.52622175388154,2815
62429,1,42.882672,231.60799999998,926.5601643096418,926.6024382641009,438.0,315.40585259223843,2815
62430,1,43.002456,231.60799999998,925.6303813041335,926.6024382641009,311.0,316.29014398243834,2917
62431,1,43.12224,231.60799999998,925.6303813041335,926.6024382641009,171.0,317.16978778239263,2917
62432,1,43.242024,231.60799999998,925.6409444207211,926.5918697079823,75.0,318.04937828756607,2874
62433,1,43.361808,231.60799999998,926.5813011663217,927.6067281482568,27.0,318.9242692217044,2462
62434,1,43.481592,231.60799999998,927.6596005548016,927.6701752448781,34.0,319.79844663587875,2925
62435,1,43.601376,231.60799999998,1008.5763937421412,1008.5984462939497,40.0,320.30086192933527,2752
62436,1,43.72116,231.60799999998,1008.5874200390116,1008.5984462939497,26.0,321.17939538588723,2752
62437,1,43.840944,231.60799999998,1008.5874200390116,1008.6094727113766,31.0,322.05797614599277,2752
62438,1,43.960728,231.60799999998,1008.5874200390116,1008.5984462939497,25.0,322.9365569060983,2752
62439,1,44.080512,231.60799999998,1008.5874200390116,1008.5984462939497,35.0,323.8151376662038,2752
62440,1,44.200296,231.60799999998,1008.5874200390116,1008.5984462939497,23.0,324.6937184263093,2752
62441,1,12.457536,232.67899999998,158.90378206438967,158.91253535733316,36.0,98.28210291668601,3150
62442,1,12.57732,232.67899999998,158.90378206438967,160.91017556440272,39.0,99.22200644002564,3150
62443,1,12.697104,232.67899999998,158.90378206438967,248.98845219844608,1334.0,100.16190996336523,3150
62444,1,12.816888,232.67899999998,248.94462672510593,248.97201716935407,18299.0,98.32405678792745,359
62445,1,12.936672,232.67899999998,248.93914878758935,248.97201716935407,44257.0,99.23824702095683,1830
62446,1,13.056456,232.67899999998,248.93914878758935,248.97201716935407,61829.0,100.15232785728638,1830
62447,1,13.17624,232.67899999998,237.9860740424885,248.97201716935407,43530.0,101.30132668981771,3044
62448,1,13.296024,232.67899999998,237.98071807380248,248.9665389796244,17883.0,102.21765331757047,3111
62449,1,13.415808,232.67899999998,237.98071807380248,248.9665389796244,3147.0,103.13385992201839,3111
62450,1,13.77516,232.67899999998,248.9665389796244,248.97201716935407,25.0,105.63622525064461,2446
62451,1,13.894944,232.67899999998,248.9665389796244,248.97749546849732,35.0,106.55030100222777,2446
62452,1,14.014728,232.67899999998,248.97201716935407,248.97749546849732,24.0,107.46425720707109,3151
62453,1,14.134512,232.67899999998,262.97418931935795,262.9854498048691,36.0,108.0861937585379,1965
62454,1,14.254296,232.67899999998,262.97418931935795,262.9854498048691,78.0,108.99780456780535,1965
62455,1,14.37408,232.67899999998,262.97418931935795,262.9854498048691,78.0,109.9094153770728,1965
62456,1,14.493864,232.67899999998,248.9665389796244,262.9854498048691,42.0,111.1206797601435,1499
62457,1,14.613648,232.67899999998,248.9665389796244,248.97201716935407,24.0,112.03475551172664,1499
62458,1,14.733432,232.67899999998,248.9665389796244,248.97201716935407,28.0,112.9488312633098,1499
62459,1,15.092784,232.67899999998,337.8876569050058,337.9004208640436,62.0,114.14139554189538,44
62460,1,15.212568,232.67899999998,154.94172144346558,337.9004208640436,123.0,120.12936514856885,129
62461,1,15.332352,232.67899999998,154.94172144346558,337.9004208640436,144.0,121.07106759094555,129
62462,1,15.452136,232.67899999998,154.94172144346558,337.9004208640436,99.0,122.01277003332223,129
62463,1,15.57192,232.67899999998,154.94172144346558,337.9004208640436,38.0,122.95447247569894,129
62464,1,15.931272,232.67899999998,166.005830544422,166.01030388305554,50.0,125.13628314982964,3144
62465,1,16.051056,232.67899999998,166.005830544422,166.01030388305554,50.0,126.07316927758475,3144
62466,1,16.17084,232.67899999998,166.005830544422,166.01030388305554,30.0,127.01005540533984,3144
62467,1,18.56652,232.67899999998,224.99783688195564,225.00825263780047,26.0,142.9630649174231,2842
62468,1,18.686304,232.67899999998,224.99783688195564,225.00304471486243,50.0,143.88205053886318,2842
62469,1,18.806088,232.67899999998,224.99783688195564,225.00304471486243,50.0,144.80103616030325,2842
62470,1,18.925872,232.67899999998,224.99783688195564,225.00304471486243,51.0,145.7200217817433,2842
62471,1,19.045656,232.67899999998,211.05551983407747,225.00304471486243,47.0,147.17417769954722,3134
62472,1,19.16544,232.67899999998,211.05551983407747,225.00304471486243,47.0,148.0965172294465,3134
62473,1,19.285224,232.67899999998,207.1246321839485,207.1346256953176,58.0,149.1844232158794,2827
62474,1,19.405008,232.67899999998,207.1246321839485,207.1346256953176,125.0,150.1077875052689,2827
62475,1,19.524792,232.67899999998,207.1246321839485,207.1346256953176,163.0,151.03115179465843,2827
62476,1,19.644576,232.67899999998,207.1246321839485,207.1396225488238,119.0,151.95451608404792,2827
62477,1,19.76436,232.67899999998,207.1296289169125,220.1445688681779,121.0,152.87766073781611,2500
62478,1,19.884144,232.67899999998,220.13426629745175,220.1445688681779,261.0,153.25897229571368,2501
62479,1,20.003928,232.67899999998,199.16296391887104,220.1445688681779,369.0,155.09252839821687,3152
62480,1,20.123712,232.67899999998,199.16296391887104,236.10448913440604,427.0,156.01808835434684,3152
62481,1,20.243496,232.67899999998,220.13426629745175,236.10448913440604,497.0,156.01929837155203,2501
62482,1,20.36328,232.67899999998,220.13426629745175,236.10448913440604,335.0,156.93940706349812,2501
62483,1,20.483064,232.67899999998,228.11240045252353,235.1185817037115,283.0,157.54764237776513,2718
62484,1,20.602848,232.67899999998,228.11240045252353,235.1185817037115,209.0,158.4659332673177,2718
62485,1,20.722632,232.67899999998,228.11240045252353,228.12288804896562,179.0,159.38422415687023,2718
62486,1,20.842416,232.67899999998,227.19566916351033,228.12288804896562,126.0,160.33787541615908,2637
62487,1,20.9622,232.67899999998,227.19566916351033,227.20090240031504,75.0,161.2563688671335,2637
62488,1,21.081984,232.67899999998,227.19566916351033,227.20090240031504,62.0,162.1748623181079,2637
62489,1,21.201768,232.67899999998,227.19566916351033,265.0727873352461,58.0,163.09335576908234,2637
62490,1,21.321552,232.67899999998,265.0614822506934,265.07843993713544,55.0,162.72114198805372,-1
62491,1,21.441336,232.67899999998,241.21053385651823,241.21592608851452,36.0,164.40368699289263,2756
62492,1,21.56112,232.67899999998,241.20514172776123,241.21592608851452,66.0,165.31943973869954,2796
62493,1,21.680904,232.67899999998,241.20514172776123,241.21592608851452,66.0,166.23500132037418,2796
62494,1,21.800688,232.67899999998,241.20514172776123,255.228644615897,292.0,167.15056290204876,2796
62495,1,21.920472,232.67899999998,255.21200491099268,255.228644615897,679.0,167.58564889981105,2891
62496,1,22.040256,232.67899999998,255.21200491099268,255.228644615897,1038.0,168.49859302965285,2891
62497,1,22.16004,232.67899999998,255.21200491099268,255.23419126871025,1094.0,169.41153715949463,2891
62498,1,22.279824,232.67899999998,255.2175514370339,255.23419126871025,832.0,170.3242982728874,2507
62499,1,22.399608,232.67899999998,255.2175514370339,255.23419126871025,400.0,171.23724142175573,2507
62500,1,22.519392,232.67899999998,255.2175514370339,269.24372957879245,188.0,172.15018457062408,2507
62501,1,22.639176,232.67899999998,269.23233589883955,281.2469455100072,329.0,172.6171455537968,3074
62502,1,22.75896,232.67899999998,269.23233589883955,281.2469455100072,1719.0,173.52773605615948,3074
62503,1,22.878744,232.67899999998,269.23803274103244,281.2469455100072,4800.0,174.43815267506943,3047
62504,1,22.998528,232.67899999998,269.23803274103244,281.2469455100072,8623.0,175.34874226973812,3047
62505,1,23.118312,232.67899999998,269.24372957879245,281.2469455100072,10820.0,176.25915617296278,3033
62506,1,23.238096,232.67899999998,269.2494265415274,281.2469455100072,9659.0,177.16956826429896,3023
62507,1,23.35788,232.67899999998,279.2243646229153,281.2469455100072,6086.0,177.78021790424538,2688
62508,1,23.477664,232.67899999998,279.2243646229153,281.2469455100072,2558.0,178.68927199221733,2688
62509,1,23.597448,232.67899999998,281.2353006288384,281.2469455100072,637.0,179.5397850276023,2454
62510,1,23.717232,232.67899999998,281.2353006288384,323.15017642879303,178.0,180.448542804443,2454
62511,1,23.837016,232.67899999998,293.1670246824804,323.15017642879303,278.0,181.02275942386322,2436
62512,1,23.9568,232.67899999998,323.13145307810066,323.15017642879303,322.0,181.19279342139535,2928
62513,1,24.076584,232.67899999998,323.13145307810066,323.15017642879303,272.0,182.09620002168322,2928
62514,1,24.196368,232.67899999998,323.13769416842854,323.15017642879303,154.0,182.9994656706288,2639
62515,1,24.316152,232.67899999998,303.2269228192997,724.9462812010869,175.0,184.38379913960227,2852
62516,1,24.435936,232.67899999998,303.2269228192997,336.1412734211871,195.0,185.28956755639032,2852
62517,1,24.55572,232.67899999998,303.2269228192997,336.1412734211871,365.0,186.19533597317832,2852
62518,1,24.675504,232.67899999998,336.12854273082485,336.1412734211871,434.0,186.3252516249512,2447
62519,1,24.795288,232.67899999998,336.12854273082485,336.1412734211871,348.0,187.22726408886592,2447
62520,1,24.915072,232.67899999998,336.12854273082485,336.1412734211871,178.0,188.12927655278065,2447
62521,1,25.034856,232.67899999998,336.12854273082485,336.1412734211871,49.0,189.03128901669538,2447
62522,1,25.633776,232.67899999998,339.3187188543582,724.9462812010869,45.0,193.47136383799955,3010
62523,1,25.75356,232.67899999998,339.3187188543582,363.24872491430506,80.0,194.37305012047904,3010
62524,1,25.873344,232.67899999998,339.2227943960637,363.24872491430506,207.0,195.27684144658727,3088
62525,1,25.993128,232.67899999998,339.2227943960637,363.24872491430506,331.0,196.17853744916164,3088
62526,1,26.112912,232.67899999998,353.32562833681595,363.24872491430506,337.0,196.7800465900002,3153
62527,1,26.232696,232.67899999998,353.33215450950024,363.24872491430506,252.0,197.6802350769272,3123
62528,1,26.35248,232.67899999998,353.33215450950024,363.24872491430506,129.0,198.5805570318052,3123
62529,1,26.472264,232.67899999998,354.2333362590335,405.2792878592014,108.0,199.4622427819146,3036
62530,1,26.592048,232.67899999998,354.2333362590335,405.2792878592014,459.0,200.3624806255515,3036
62531,1,26.711832,232.67899999998,367.3429418740095,405.2792878592014,1058.0,200.99941700500042,2832
62532,1,26.831616,232.67899999998,367.3429418740095,405.2792878592014,1623.0,201.89847711465782,2832
62533,1,26.9514,232.67899999998,367.3429418740095,405.2792878592014,1811.0,202.79753722431522,2832
62534,1,27.071184,232.67899999998,380.3385702329098,405.28627739618935,1581.0,203.4499273154507,3138
62535,1,27.190968,232.67899999998,380.3385702329098,405.28627739618935,1082.0,204.3478986922731,3138
62536,1,27.310752,232.67899999998,380.3385702329098,405.28627739618935,514.0,205.24587006909547,3138
62537,1,27.430536,232.67899999998,395.37362923726977,724.9462812010869,213.0,205.87484428790532,2918
62538,1,27.55032,232.67899999998,395.37362923726977,395.3874363422902,97.0,206.77164390161974,2918
62539,1,27.670104,232.67899999998,395.37362923726977,405.21638543570276,93.0,207.66844351533413,2918
62540,1,27.789888,232.67899999998,395.37362923726977,405.21638543570276,103.0,208.56524312904855,2918
62541,1,27.909672,232.67899999998,405.20240776684494,405.2233742908214,86.0,209.29393006876776,3102
62542,1,28.029456,232.67899999998,405.20939650142594,405.2233742908214,51.0,210.18989273669249,3148
62543,1,28.269024,232.67899999998,463.29529294100087,463.30276588023105,29.0,211.12122826947555,2989
62544,1,28.388808,232.67899999998,463.29529294100087,463.30276588023105,52.0,212.01366879264575,2989
62545,1,28.508592,232.67899999998,463.29529294100087,463.31023903261604,46.0,212.90610931581594,2989
62546,1,28.628376,232.67899999998,463.29529294100087,463.31023903261604,69.0,213.79854983898613,2989
62547,1,28.74816,232.67899999998,463.29529294100087,463.31023903261604,46.0,214.69099036215633,2989
62548,1,28.867944,232.67899999998,463.28781990915815,463.29529294100087,31.0,215.58352999968534,3057
62549,1,28.987728,232.67899999998,463.28781990915815,463.29529294100087,31.0,216.47597093315457,3057
62550,1,29.107512,232.67899999998,465.29272831890734,465.3002175034079,48.0,217.34171419863995,3050
62551,1,29.227296,232.67899999998,465.29272831890734,479.29626501348076,59.0,218.23404552054447,3050
62552,1,29.34708,232.67899999998,465.29272831890734,479.29626501348076,75.0,219.12637684244902,3050
62553,1,29.466864,232.67899999998,459.28354920327314,479.29626501348076,46.0,220.10040900031845,2810
62554,1,29.586648,232.67899999998,459.2761085972884,459.2909897172087,55.0,220.9931745611545,2789
62555,1,29.706432,232.67899999998,459.2761085972884,459.2909897172087,92.0,221.88583765325996,2789
62556,1,29.826216,232.67899999998,459.2761085972884,459.2909897172087,101.0,222.77850074536542,2789
62557,1,29.946,232.67899999998,459.2761085972884,459.2909897172087,106.0,223.6711638374709,2789
62558,1,30.065784,232.67899999998,459.2761085972884,459.2909897172087,103.0,224.56382692957635,2789
62559,1,30.185568,232.67899999998,459.2761085972884,459.2909897172087,92.0,225.45649002168182,2789
62560,1,30.305352,232.67899999998,459.2761085972884,459.2909897172087,65.0,226.34915311378728,2789
62561,1,30.425136,232.67899999998,459.2761085972884,519.3669647550677,127.0,227.24181620589275,2789
62562,1,30.54492,232.67899999998,459.2761085972884,519.3669647550677,186.0,228.13447929799824,2789
62563,1,30.664704,232.67899999998,519.3432282024086,519.3669647550677,203.0,228.26464981733227,3090
62564,1,30.784488,232.67899999998,519.3432282024086,519.3669647550677,185.0,229.15434099540775,3090
62565,1,30.904272,232.67899999998,519.3511402746155,519.3669647550677,127.0,230.04394251343567,2977
62566,1,31.024056,232.67899999998,519.3511402746155,519.3669647550677,64.0,230.93363334475254,2977
62567,1,31.263624,232.67899999998,1044.931927896231,1044.9431511822063,22.0,229.69899453886023,2997
62568,1,31.383408,232.67899999998,1044.898258650579,1044.909481630424,28.0,230.5772593617296,2997
62569,1,32.102112,232.67899999998,1094.8974343843086,1094.920411305641,41.0,235.70566064120672,3068
62570,1,32.221896,232.67899999998,1094.8974343843086,1094.920411305641,69.0,236.58330531534472,3068
62571,1,32.34168,232.67899999998,1094.8974343843086,1094.920411305641,76.0,237.46094998948263,3068
62572,1,32.461464,232.67899999998,1094.8974343843086,1094.920411305641,65.0,238.33859466362063,3068
62573,1,32.581248,232.67899999998,1094.8974343843086,1094.9318999337088,42.0,239.2162393377586,3068
62574,1,32.701032,232.67899999998,1144.9017798347072,1144.9252755936673,31.0,239.9630803662454,-1
62575,1,32.820816,232.67899999998,559.460113887908,1144.9252755936673,86.0,243.83055013497597,2839
62576,1,32.9406,232.67899999998,559.4519018116986,1144.9252755936673,198.0,244.71869330246892,3053
62577,1,33.060384,232.67899999998,559.4519018116986,1144.9135277729847,377.0,245.60675115627458,3053
62578,1,33.180168,232.67899999998,559.460113887908,1144.9135277729847,582.0,246.49472276422767,2839
62579,1,33.299952,232.67899999998,559.460113887908,1144.9135277729847,684.0,247.38278030731155,2839
62580,1,33.419736,232.67899999998,557.4581725115148,1144.9135277729847,620.0,248.29208920635068,3154
62581,1,33.53952,232.67899999998,557.4581725115148,1144.9135277729847,435.0,249.1802227649148,3154
62582,1,33.659304,232.67899999998,1144.8665367372441,1144.9135277729847,214.0,246.98050338799115,3155
62583,1,33.779088,232.67899999998,1144.8782843168422,1144.9252755936673,86.0,247.85763987751665,3155
62584,1,33.898872,232.67899999998,1144.9135277729847,1144.9252755936673,27.0,248.73471521037524,-1
62585,1,34.617576,232.67899999998,1080.9036123535493,1080.9150272021668,28.0,254.17722504325775,3149
62586,1,34.73736,232.67899999998,673.4701953117716,1080.9150272021668,28.0,256.9961199883108,2584
62587,1,34.857144,232.67899999998,673.4701953117716,1080.9150272021668,33.0,257.88058678003773,2584
62588,1,34.976928,232.67899999998,618.5591463389867,618.5764162605279,48.0,259.22320620712696,2801
62589,1,35.096712,232.67899999998,618.5591463389867,618.5764162605279,116.0,260.10923897844015,2801
62590,1,35.216496,232.67899999998,618.5591463389867,618.5764162605279,191.0,260.9952717497534,2801
62591,1,35.33628,232.67899999998,618.5591463389867,620.5900121641342,310.0,261.88130452106657,2801
62592,1,35.456064,232.67899999998,618.5505114006604,620.5900121641342,455.0,262.76741673734494,3000
62593,1,35.575848,232.67899999998,618.5505114006604,620.5900121641342,530.0,263.6534497765409,3000
62594,1,35.695632,232.67899999998,607.4617172369475,620.5900121641342,527.0,264.644047945181,3058
62595,1,35.815416,232.67899999998,568.3808122036717,698.5032378292946,570.0,265.93244472797727,3078
62596,1,35.9352,232.67899999998,568.3808122036717,716.5109766800241,592.0,266.8201699772405,3078
62597,1,36.054984,232.67899999998,568.3808122036717,716.5109766800241,656.0,267.7078952265037,3078
62598,1,36.174768,232.67899999998,620.5813631973472,724.5163345664328,892.0,268.0646137318204,2790
62599,1,36.294552,232.67899999998,608.411925464608,724.5163345664328,1279.0,269.06670378830285,3156
62600,1,36.414336,232.67899999998,608.411925464608,726.5363210414743,1728.0,269.95305654619324,3156
62601,1,36.53412,232.67899999998,608.411925464608,742.5325246015998,2691.0,270.83940930408363,3156
62602,1,36.653904,232.67899999998,640.4401808660676,742.5325246015998,3683.0,271.42660067071216,2980
62603,1,36.773688,232.67899999998,646.5877046466835,742.5325246015998,4191.0,272.25773509254975,2915
62604,1,36.893472,232.67899999998,624.4448136942543,750.5388772674122,4797.0,273.34391501715726,3080
62605,1,37.013256,232.67899999998,624.4361377715726,750.5388772674122,7123.0,274.2298486761767,3081
62606,1,37.13304,232.67899999998,624.4361377715726,750.5388772674122,8758.0,275.11570082489493,3081
62607,1,37.252824,232.67899999998,624.4448136942543,750.5388772674122,9463.0,276.0014706708371,3080
62608,1,37.372608,232.67899999998,624.4534895432733,750.5388772674122,8696.0,276.8872399914335,3108
62609,1,37.492392,232.67899999998,624.4534895432733,750.5388772674122,6893.0,277.77309161184473,3108
62610,1,37.612176,232.67899999998,742.5136031936348,750.5388772674122,4564.0,277.7064006197652,2990
62611,1,37.73196,232.67899999998,742.5136031936348,750.5388772674122,2535.0,278.5892241248502,2990
62612,1,37.851744,232.67899999998,704.6001539606649,750.5388772674122,1174.0,279.7452071603834,3157
62613,1,37.971528,232.67899999998,704.6001539606649,776.5464134880954,1039.0,280.62889354837984,3157
62614,1,38.091312,232.67899999998,706.6198885217839,776.5464134880954,878.0,281.4971994225381,3109
62615,1,38.211096,232.67899999998,750.5103425957197,776.5464134880954,624.0,282.0658829376124,2685
62616,1,38.33088,232.67899999998,767.5746933256328,776.5464134880954,373.0,282.8353686859691,3018
62617,1,38.450664,232.67899999998,767.5939314131098,776.5560885852602,184.0,283.7175430453884,3043
62618,1,38.570448,232.67899999998,769.5863773168861,771.6296269152734,96.0,284.58687329843707,2941
62619,1,38.690232,232.67899999998,769.5960088969651,795.6252634581334,70.0,285.4690694961884,2781
62620,1,38.810016,232.67899999998,776.5464134880954,797.6439365939093,105.0,286.3063281678592,3158
62621,1,38.9298,232.67899999998,775.5888800887977,797.6439365939093,127.0,287.19461922196353,3131
62622,1,39.049584,232.67899999998,775.5888800887977,797.6439365939093,128.0,288.07675825802016,3131
62623,1,39.169368,232.67899999998,775.5888800887977,818.5871079249669,141.0,288.9588972940767,3131
62624,1,39.289152,232.67899999998,775.5888800887977,818.5871079249669,357.0,289.8410363301333,3131
62625,1,39.408936,232.67899999998,763.56881775325,818.5871079249669,650.0,290.8029132632549,3098
62626,1,39.52872,232.67899999998,794.51901942554,818.5871079249669,984.0,291.48422077920355,2461
62627,1,39.648504,232.67899999998,763.559223901543,818.5871079249669,1306.0,292.5677402606346,3097
62628,1,39.768288,232.67899999998,802.5641028694504,844.5977415900372,1618.0,293.1977170483162,3084
62629,1,39.888072,232.67899999998,770.540199153685,844.5977415900372,3507.0,294.28532560987924,2982
62630,1,40.007856,232.67899999998,770.540199153685,844.5977415900372,6267.0,295.16756535788863,2982
62631,1,40.12764,232.67899999998,770.540199153685,844.5977415900372,9527.0,296.0498051058981,2982
62632,1,40.247424,232.67899999998,770.5498367622188,844.5977415900372,12541.0,296.9319797287298,2859
62633,1,40.367208,232.67899999998,770.5305616664493,844.5977415900372,14552.0,297.8143499213913,3159
62634,1,40.486992,232.67899999998,770.5305616664493,844.5977415900372,14934.0,298.69658986290204,3159
62635,1,40.606776,232.67899999998,770.540199153685,844.5977415900372,13591.0,299.57876409793596,2982
62636,1,40.72656,232.67899999998,770.5498367622188,844.5977415900372,10784.0,300.46093794677205,2859
62637,1,40.846344,232.67899999998,817.613914885925,844.5977415900372,7394.0,301.0388508318191,2714
62638,1,40.966128,232.67899999998,817.613914885925,844.5977415900372,4291.0,301.9201994120341,2714
62639,1,41.085912,232.67899999998,831.6216673730153,844.5977415900372,2107.0,302.71707664114035,2960
62640,1,41.205696,232.67899999998,831.6216673730153,844.5977415900372,795.0,303.59817935502525,2960
62641,1,41.32548,232.67899999998,831.6216673730153,845.6676295299745,690.0,304.4792820689101,2960
62642,1,41.445264,232.67899999998,831.6316796661129,845.6676295299745,611.0,305.3603248963972,2548
62643,1,41.565048,232.67899999998,831.6316796661129,871.681366562107,671.0,306.24142743748274,2548
62644,1,41.684832,232.67899999998,843.6192866321184,871.681366562107,811.0,307.0514322363037,2656
62645,1,41.804616,232.67899999998,845.6373403758365,871.681366562107,854.0,307.92052472650477,2316
62646,1,41.9244,232.67899999998,845.6373403758365,871.681366562107,809.0,308.8013895220575,2316
62647,1,42.044184,232.67899999998,845.6575330887438,871.681366562107,669.0,309.6821357937763,2265
62648,1,42.163968,232.67899999998,857.6539386690691,871.681366562107,494.0,310.4933670191447,2784
62649,1,42.283752,232.67899999998,869.65292940032,926.6024382641009,338.0,311.30610034128864,2524
62650,1,42.403536,232.67899999998,869.65292940032,926.6024382641009,443.0,312.18657515730507,2524
62651,1,42.52332,232.67899999998,871.6608654840015,926.6024382641009,519.0,313.05579979367815,2412
62652,1,42.643104,232.67899999998,871.6711159963712,926.6024382641009,557.0,313.9361855081347,2148
62653,1,42.762888,232.67899999998,926.5601643096418,926.6024382641009,528.0,314.52622175388154,2815
62654,1,42.882672,232.67899999998,926.5601643096418,926.6024382641009,444.0,315.40585259223843,2815
62655,1,43.002456,232.67899999998,925.6303813041335,926.6024382641009,318.0,316.29014398243834,2917
62656,1,43.12224,232.67899999998,925.6303813041335,926.6024382641009,203.0,317.16978778239263,2917
62657,1,43.242024,232.67899999998,926.5813011663217,926.6024382641009,96.0,318.04463867770465,2462
62658,1,43.361808,232.67899999998,926.5813011663217,926.6024382641009,32.0,318.9242692217044,2462
62659,1,43.481592,232.67899999998,927.6596005548016,927.6701752448781,27.0,319.79844663587875,2925
62660,1,43.72116,232.67899999998,953.6625837040415,953.6733055944599,21.0,321.4291811782685,2875
62661,1,43.840944,232.67899999998,953.6625837040415,953.6733055944599,21.0,322.3084452231504,2875
62662,1,44.080512,232.67899999998,953.6733055944599,953.6840274802859,23.0,324.0669213414475,2861
62663,1,12.337752,233.74900000002,158.90378206438967,158.9081586935622,24.0,97.34219939334642,3150
62664,1,12.457536,233.74900000002,158.90378206438967,158.9081586935622,52.0,98.28210291668601,3150
62665,1,12.57732,233.74900000002,158.90378206438967,158.9081586935622,52.0,99.22200644002564,3150
