Cluster,m/z_ion_center,DT_center,Peak Intensity,Amplitude_mz,Amplitude_dt
476,249.24051999999998,13.05422691068621,11865,11865.0,11804.984550722222
477,249.24600000000004,13.055189072280083,10722,10722.0,10719.875508461246
478,249.25149,13.055597102949958,10770,10770.0,10787.131744436707
479,249.25697,13.058129211825527,11327,11327.0,11318.066472206228
480,249.26245,13.054530390256625,10219,10219.0,10216.166571670918
481,249.26793000000004,13.057932546710408,10041,10041.0,10019.829903195536
482,249.27341000000004,13.058857496448631,9937,9937.0,9946.126075630162
483,249.27889000000002,13.054849723858156,10459,10459.0,10441.512170983198
484,249.28438000000003,13.056678736891305,9454,9454.0,9464.59247052105
485,249.28986,13.05649384080109,9034,9034.0,9021.266565025138
486,249.29534000000004,13.059681459323103,8635,8635.0,8692.4716930324
487,249.30082,13.056019250669943,9372,9372.0,9439.76748849244
488,249.3063,13.058047618551798,8842,8842.0,8900.338395250785
489,249.31178,13.058384418463982,8310,8310.0,8349.155723645314
490,249.31727,13.05878824151716,8117,8117.0,8135.394740731358
491,249.32275,13.05750457098205,8729,8729.0,8770.197919259801
492,249.32822999999996,13.054228585322749,7688,7688.0,7708.278999327701
493,249.33371000000005,13.057814757748734,7259,7259.0,7302.9985221019015
494,249.33919000000006,13.055326884177342,7161,7161.0,7230.801712167689
495,249.34468000000007,13.05388552410755,7653,7653.0,7649.959085935685
496,249.35016,13.060153434120956,6991,6991.0,7071.790673476684
497,249.35563999999997,13.059880094783447,6423,6423.0,6465.43556594727
498,249.36112,13.057681217134913,6818,6818.0,6844.907060007403
499,249.36660999999998,13.054582730050647,7156,7156.0,7244.857093332002
500,249.37209,13.052283911651667,6702,6702.0,6798.252929788256
501,249.37756999999996,13.054643973316637,6367,6367.0,6470.907686303611
502,249.38306,13.059101910599574,6144,6144.0,6229.122327394525
503,249.38854,13.055601081773961,7046,7046.0,7025.956403499708
504,249.39402,13.05623212834867,6126,6126.0,6172.697356569065
505,249.3995,13.053743401943745,6172,6172.0,6279.5721315710825
506,249.40499,13.057287557850977,6205,6205.0,6260.739125540296
507,249.41047,13.0586475623781,6068,6068.0,6159.836912922167
508,249.41595000000004,13.05242957917843,4996,4996.0,5157.434628843959
509,249.42144,13.052916923119918,4997,4997.0,5174.714955113856
510,249.42692,13.056452955819532,5014,5014.0,5172.292049364528
511,249.4324,13.055419285036926,5457,5457.0,5642.408285460361
512,249.43789,13.056144154889644,5304,5304.0,5436.59701803981
513,249.44336999999996,13.053330769360056,4975,4975.0,5164.135344841706
514,249.44885000000002,13.054697143821977,5074,5074.0,5240.945854190343
515,249.45434,13.05679341894089,5212,5212.0,5330.384898631863
516,249.45981999999998,13.052714417867637,4111,4111.0,4301.799893041114
517,249.4653,13.057820457471186,3878,3878.0,4081.1195523036536
518,249.47079,13.062955470526676,4715,4715.0,4829.060501065759
519,249.47627,13.060445383430663,4856,4856.0,5001.641957529989
520,249.48175,13.056913799147106,4290,4290.0,4518.839871920166
521,249.48723999999999,13.058344639176038,4024,4024.0,4233.734534027898
522,249.49271999999996,13.054217441758379,3998,3998.0,4177.048221784778
523,249.49821,13.05595100389696,4063,4063.0,4252.134724174348
524,249.50368999999998,13.053520284374862,3765,3765.0,3964.1977849587665
525,249.50917,13.055157476245913,3688,3688.0,3877.1266879895393
526,249.51466,13.061872800116623,3844,3844.0,4037.8031947251093
527,249.52014000000003,13.060679363644265,4195,4195.0,4319.204896280963
528,249.52563000000004,13.05873260663447,3290,3290.0,3484.378806848782
529,249.53110999999998,13.06101784961393,3676,3676.0,3894.1559104826097
530,249.54208,13.05945757498148,3800,3800.0,3984.7530029518275
531,249.54756999999998,13.05871331994577,3682,3682.0,3906.100862162046
532,249.55305,13.05523327017781,4933,4933.0,5152.657057389442
533,249.55853,13.0579126665207,6002,6002.0,6140.995951017809
534,249.56402000000003,13.050507374973233,6644,6644.0,6796.475737303354
535,249.5695,13.049654618815778,5620,5620.0,5797.984815938991
536,249.57498999999999,13.050795792582266,4715,4715.0,4945.424766336608
537,249.58047000000002,13.045919068239135,4129,4129.0,4369.88095927372
538,249.58596,13.05140494634858,3683,3683.0,3925.050286664093
539,249.59143999999998,13.057725768977827,3368,3368.0,3565.2626793657755
540,249.60241,13.066587891340493,3150,3150.0,3324.069004099514
541,249.6079,13.056185047396205,3278,3278.0,3408.402156987248
542,249.61338,13.06085437921207,3076,3076.0,3154.0530644645814
543,249.62984,13.059638043024291,3252,3252.0,3402.311404248754
544,249.63533,13.052976576257247,3196,3196.0,3327.0850268859813
545,249.64081,13.048175574070362,2669,2669.0,2776.2533051064315
546,249.6463,13.057690452888112,2813,2813.0,2886.158204838011
547,249.66275,13.062408126549292,2703,2703.0,2761.721841119329
548,249.66824,13.05533660530006,2879,2879.0,3037.926477851745
549,249.67373,13.05446641540485,2819,2819.0,2952.180392872352
550,249.69018000000003,13.058404787210488,2257,2257.0,2328.160153381007
551,249.69567,13.062343238160786,2231,2231.0,2296.18354120973
552,249.95359,13.070857164029109,3662,3662.0,3856.4400863626825
553,249.99201,13.058717996981407,48926,48926.0,48706.54154601381
554,249.99749999999997,13.059929556504363,26695,26695.0,26767.296202639067
555,250.00298999999998,13.058386731396014,14863,14863.0,14878.710095203636
556,250.00848000000002,13.064561451381287,8123,8123.0,8223.456386411332
557,250.01397000000003,13.065287220358151,4874,4874.0,5017.254508410049
558,250.01946,13.056567803132438,3395,3395.0,3585.244453464643
559,250.02494999999996,13.063442161263767,2698,2698.0,2786.824019113804
560,257.92586,13.14043968822768,48517,48517.0,50306.94690032827
561,257.93143,13.141876312668165,141801,141801.0,146271.13106508114
562,257.93701,13.138444387024228,177942,177942.0,184944.2038877208
563,257.94259,13.139332455117007,124432,124432.0,128867.87756594676
564,257.94816,13.138647185439746,71269,71269.0,74006.96905273282
565,257.95374,13.142062960651447,40398,40398.0,41749.52445844322
566,257.95931,13.145965628624493,21639,21639.0,22327.01346706159
567,257.96489,13.141623965505852,11016,11016.0,11496.008809358744
568,259.92029,13.154536622730264,4415,4415.0,4565.4704330321865
569,259.92589000000004,13.15729009006756,28400,28400.0,28746.497449127055
570,259.93148,13.158539777790255,50951,50951.0,51589.99136361483
571,259.93708000000004,13.15466850839087,42397,42397.0,43025.4069516391
572,259.94268,13.15393056181326,23122,23122.0,23512.434563058578
573,259.94828000000007,13.153874427323547,11941,11941.0,12205.315045676063
574,72.99274,13.204288528327197,116,116.0,115.94435573465363
575,116.98814000000002,13.0,23,23.0,23.0
576,143.98821,13.176374400715968,175,175.0,159.48024378229624
577,143.99236999999997,14.26450861836467,62,62.0,35.690927180128526
578,238.9565,13.000000000000002,196,196.0,236.24166548817402
579,238.97260000000003,13.0,77,77.0,77.0
580,248.93367,13.078228667190333,1038,1038.0,1051.247293766004
581,249.53660000000002,13.059147546651147,3473,3473.0,3620.4836081594003
582,249.59693,13.049828467700259,2790,2790.0,2799.237741055875
583,249.61887,13.061521323185339,3202,3202.0,3202.2654155973323
584,249.62436,13.064239887707707,3268,3268.0,3269.797948558162
585,249.65178,13.056215094828948,2984,2984.0,2985.358036596271
586,249.65727,13.05041784766172,2721,2721.0,2729.764833829027
587,249.67921,13.04829092925954,2530,2530.0,2542.1582704881894
588,249.68469999999996,13.054262407543412,2272,2272.0,2274.8154680237
589,249.70116000000002,13.052357013768217,2096,2096.0,2100.414704256547
590,249.70663999999996,13.055028455751142,2178,2178.0,2179.887495429174
591,249.71212999999997,13.06033423796798,1897,1897.0,1897.0064964322644
592,249.71762,13.04661825556597,2323,2323.0,2337.138672645993
593,249.72309999999996,13.04893887218245,2101,2101.0,2110.315150210862
594,249.72859,13.055342536466108,2085,2085.0,2086.5649496248984
595,249.73408,13.064941302806062,1774,1774.0,1775.5169860356355
596,249.73956,13.051350539370427,2093,2093.0,2098.494050398477
597,249.74505000000002,13.065483052034724,1686,1686.0,1687.9900813620986
598,249.75054,13.058372042798918,1538,1538.0,1538.1278870114306
599,249.75602,13.056278891073196,1799,1799.0,1799.927692278091
600,249.76151,13.050379489973936,1999,1999.0,2004.9589216073668
601,249.767,13.043003703923754,1725,1725.0,1745.6747884175359
602,249.77248000000003,13.049184103865425,1287,1287.0,1294.095384767026
603,249.77797,13.055051914707803,1588,1588.0,1589.9568766290768
604,249.78346000000002,13.051612604104042,1647,1647.0,1652.1944724396578
605,249.78894,13.037172626590783,1052,1052.0,1092.4979826335232
606,249.79443000000003,13.040154570620146,1158,1158.0,1190.1911623208944
607,249.79991999999996,13.030434734087002,945,945.0,998.9932922774585
608,249.80541,13.034791519785164,900,900.0,943.0626250119235
609,249.81088999999997,13.035703173030841,656,656.0,683.950043098927
610,249.81638000000004,13.051446755480999,654,654.0,658.2000817829528
611,249.82187,13.044581270340137,372,372.0,376.8768015833219
612,249.82736,13.040011783985264,689,689.0,704.4739057095207
613,249.83284000000003,13.065692570388583,604,604.0,605.5117153865336
614,249.83833,13.056968171942382,653,653.0,653.6316748065439
615,249.84381999999997,13.053640232565357,624,624.0,625.1458762255855
616,249.84931000000003,13.05658179307007,535,535.0,535.3540307873453
617,249.8548,13.034631427153396,360,360.0,379.52443136572657
618,249.86028000000002,13.035688183566231,258,258.0,277.2370109902509
619,249.86577,13.082561307901909,298,298.0,298.0
620,249.87126000000004,13.064446729532039,490,490.0,490.95407310869547
621,249.87674999999996,13.064524343719768,430,430.0,430.8962281793537
622,249.88223999999997,13.051801443582523,615,615.0,623.4694799388192
623,249.89320999999998,13.054087679530344,372,372.0,372.87801501537
624,249.8987,13.084832469358249,189,189.0,196.88763918947853
625,249.90419000000003,13.059999999999999,93,93.0,93.0
626,249.90968,13.082035036464072,177,177.0,186.55359107417254
627,249.91517,13.034426229508197,240,240.0,240.0
628,249.92065999999997,13.049920161770867,179,179.0,180.4752892235372
629,249.92614,13.046453832641776,362,362.0,369.93208990974205
630,249.93163,13.074581676000955,259,259.0,264.51152616952015
631,249.93712,13.069423384562496,197,197.0,198.6045059836027
632,249.94261,13.038939294496634,317,317.0,336.88023335394604
633,249.9481,13.047805390815217,313,313.0,317.08850742172655
634,250.03044000000003,13.056513930065268,1762,1762.0,1762.765650528726
635,250.03593,13.066639051030227,1392,1392.0,1394.656135182577
636,250.04142000000002,13.073207422629304,999,999.0,1008.476102564376
637,250.04691,13.048017224489964,1316,1316.0,1326.1108518260376
638,250.05240000000003,13.05688229213142,604,604.0,604.3709509830626
639,250.05789000000001,13.053198100045407,347,347.0,348.1432229022551
640,250.06337999999997,13.060000000011309,105,105.0,105.0
641,250.06887,13.068739661138236,310,310.0,313.6939890195244
642,250.07985,13.03808695652174,94,94.0,94.0
643,250.11829,13.036637168141594,91,91.0,91.0
644,250.13476,13.067182721911024,80,80.0,80.15317838710672
645,250.15123,13.0,47,47.0,47.0
646,250.15672000000004,13.114205491257257,171,171.0,207.60447110725207
647,257.92028,13.142243275751131,3580,3580.0,3802.0749798046513
648,257.97047,13.140408276086816,5718,5718.0,5926.761947139329
649,257.97604,13.144554836885066,3213,3213.0,3386.13881095612
650,257.98162,13.133135840752274,1868,1868.0,2062.7612465394923
651,258.93608,13.12,215,215.0,284.30028031866357
652,258.94167000000004,13.121473526023948,278,278.0,340.331481679547
653,259.95387,13.14563826808163,5517,5517.0,5704.4645618243085
654,259.95947,13.146764220431011,2137,2137.0,2306.7323363831892
655,116.96561,13.360802951376533,1185,1185.0,1303.7923686603951
656,121.94392,13.179999377879478,26,26.0,26.000000018951233
657,250.07436000000004,13.075365853658537,143,143.0,143.0
658,250.14025,13.152000000000001,44,44.0,44.0
659,250.16222,13.120000000000001,68,68.0,68.0
660,257.9872,13.126185012084305,862,862.0,1039.8058628131253
661,257.99277,13.1272,336,336.0,336.0
662,257.99835,13.141492537313432,182,182.0,182.0
663,258.93049,13.120000000000001,53,53.0,53.0
664,259.96507,13.158079922249566,666,666.0,685.3753655545927
665,267.98619,13.12,38,38.0,38.0
666,428.95298999999994,13.24,40,40.0,43.10371029814667
667,428.9601799999999,13.23082232806285,62,62.0,67.53731120330859
668,59.01096,13.407478802919924,153,153.0,157.05886283963483
669,141.00834,13.389919947078523,1112,1112.0,1206.3975807506329
670,160.84412000000003,13.398404273243134,297,297.0,298.5408880592407
671,162.8361,13.447284527032833,249,249.0,250.6605735796891
672,237.98607000000004,13.35953672225266,593,593.0,820.0782174183418
673,237.99143,13.35027482243669,1085,1085.0,1315.8741768426894
674,237.99679,13.354830141410071,491,491.0,587.3531627525338
675,61.9839,13.482164345738871,40,40.0,43.23000976180638
676,119.94318999999999,13.46771299990756,132,132.0,128.26017418421074
677,142.0161,13.36,24,24.0,24.0
678,146.96135,13.419999999878671,25,25.0,25.000000022784807
679,152.04688,13.360000000000001,29,29.0,29.0
680,160.83531,13.479999999999999,109,109.0,111.33490214996446
681,160.83972000000003,13.461238181494961,277,277.0,303.19751880063995
682,160.84851999999998,13.391676239546204,131,131.0,134.36672800941085
683,160.85293000000001,13.42,61,61.0,61.0
684,162.84053,13.449655211985526,193,193.0,195.3385445395601
685,168.83147,13.481369772758221,175,175.0,190.84261784304235
686,168.83597999999998,13.434498230999091,213,213.0,237.55403009946784
687,168.84049000000002,13.470217911854695,220,220.0,230.14268236266213
688,170.83131999999998,13.531022650952034,630,630.0,630.2685681207922
689,170.83586,13.54612990430212,498,498.0,491.77439186953296
690,170.8404,13.540571399368277,257,257.0,253.68353482327674
691,172.82469,13.489150697816605,262,262.0,285.9650366279099
692,172.82925,13.539450943190923,536,536.0,528.5186336619263
693,172.83382,13.549960642961482,346,346.0,359.86109966347817
694,174.82503000000003,13.537086865190505,323,323.0,319.088152056108
695,174.82962,13.532548908672933,286,286.0,287.45842887468314
696,238.00214,13.36,21,21.0,21.0
697,328.96795,13.448128448829891,144,144.0,160.7912463702466
698,528.93706,13.4200012827893,416,416.0,416.00000112075236
699,569.95458,13.360000000000007,69,69.0,71.1469041398503
700,572.97566,13.408328267477204,131,131.0,131.0
701,572.98397,13.360000000000001,56,56.0,62.25656074489128
702,118.97552999999998,13.97697009704691,82,82.0,46.53236738094139
703,141.02896,13.983766471732151,376,376.0,274.904041391355
704,162.84497000000002,13.52590040380033,115,115.0,115.97591581074958
705,168.845,13.46485981308411,67,67.0,67.0
706,170.82677999999999,13.538245059690444,128,128.0,128.00427392829351
707,170.84493,13.535036455623539,97,97.0,97.05903789865599
708,172.83838,13.574806537223395,235,235.0,242.15868395368773
709,172.84294,13.595169388767243,74,74.0,78.16098535039905
710,174.83420999999998,13.587740332939374,128,128.0,148.9769550329962
711,174.8388,13.54,30,30.0,30.0
712,303.89232,13.48,50,50.0,50.0
713,572.96734,13.53997901948664,26,26.0,26.00000001605379
714,572.99228,13.48,0,0.0,0.0
715,573.00059,13.5399999362284,99,99.0,99.00000010100555
716,59.01629,13.723221823137191,74,74.0,79.97612597535637
717,94.92154,13.659999998488164,27,27.0,27.000000016713198
718,94.92492,13.72,109,109.0,113.47532199789741
719,116.98062999999999,14.336176042408647,199,199.0,132.54651987869016
720,134.89195999999998,13.717935850108544,131,131.0,163.2883737164956
721,264.9654,13.897217073865704,5608,5608.0,5578.608251795172
722,72.99571,13.824458981844897,132,132.0,158.5792356891493
723,171.99954,13.974975727523502,699,699.0,710.7048437937193
724,264.95975,13.890541878911328,3472,3472.0,3436.8432695299325
725,264.97105,13.900381892473126,3668,3668.0,3628.3507889829825
726,264.9767,13.898795859039144,1800,1800.0,1840.1179687611175
727,330.9798,13.719999999999999,24,24.0,24.0
728,428.98895,13.76745427007064,31,31.0,31.12814369116703
729,528.9610099999999,13.850719127663487,57,57.0,61.70177030118293
730,59.01896,13.834999999999999,21,21.0,21.0
731,59.02429,13.834999999999999,21,21.0,21.0
732,72.99274,14.80783121259835,89,89.0,49.096829565927706
733,147.00343999999998,13.93513994906305,153,153.0,168.4431450632038
734,168.98489000000004,13.944376914637541,176,176.0,185.2680195804867
735,168.9894,13.985250526053244,273,273.0,278.25237124677113
736,168.99391,13.943000982524696,160,160.0,175.703444169769
737,171.99499,13.984286179249994,419,419.0,420.8005465286006
738,172.00409999999997,14.004229895687978,371,371.0,364.9444917559919
739,172.00865000000002,13.996890333269615,218,218.0,217.12344363467216
740,172.01319999999998,13.9466993718406,103,103.0,126.04994497995509
741,264.9540999999999,13.831474318399525,181,181.0,199.1760344985077
742,264.98234999999994,13.901279621264766,726,726.0,726.8941798955113
743,528.969,13.895873365452806,32,32.0,32.000000032972466
744,528.97698,13.895659833454518,22,22.0,22.00000000969919
745,72.99867,13.95,22,22.0,22.0
746,116.98437999999999,14.286187378380294,91,91.0,75.89235657578729
747,119.95079,13.985510204081631,46,46.0,46.0
748,147.00765,13.95,105,105.0,105.0
749,168.99843,13.950000000000001,31,31.0,31.0
750,216.98277,13.950000000000001,51,51.0,51.0
