m/z,Retention Time (sec),Drift Time (ms),Intensity,count
116.97831482285928,299.47000000002,42.762888,78.0,3
125.00773436633142,299.47000000002,44.978892,42.0,2
59.01358554017699,299.47000000002,46.595976,81.0,3
61.991806092894244,299.47000000002,50.848308,50.0,2
141.01555930193797,299.47000000002,53.902800000000006,99.0,3
141.01143689660356,300.54100000002,7.6062840000000005,403.0,4
1055.8018171677056,300.54100000002,12.038292,54.0,2
252.99923487943326,301.611750000015,18.11733,157.0,4
550.9224708689227,302.896500000006,27.1430544,857.0,10
616.8901921793116,302.39027272728,27.615656727272725,554.0,11
228.1554681083475,300.54100000002,28.029456,118.0,3
632.9159620510432,300.54100000002,28.688268,56.0,2
608.950285111879,300.54100000002,29.047620000000002,56.0,2
614.9747428678781,301.07650000002,29.227296,53.0,2
1246.367176044496,300.54100000002,29.766323999999997,61.0,2
762.8916372618457,300.54100000002,31.4433,42.0,2
59.01358554017699,300.54100000002,34.078548,44.0,2
143.98686107302018,300.54100000002,35.755524,141.0,4
61.98751092214497,301.61157142858286,53.765904,283.0,7
61.98907278050482,301.61200000002,2.575356,46.0,2
59.01358554017699,301.61200000002,4.79136,132.0,3
59.01358554017699,302.414500000005,7.875798,106.0,4
1053.8173898037503,301.61200000002,7.965636,80.0,2
959.8441820789757,302.5294285714371,11.088576000000002,183.0,7
116.96705091484202,301.61200000002,11.319588,64.0,2
1060.8049735474056,301.61200000002,11.67894,44.0,2
1073.8935582008182,302.14700000000994,12.816888,54.0,2
1042.8775474281806,302.950000000005,27.849780000000003,112.0,4
574.9819219140763,301.61200000002,28.508592000000004,148.0,3
1132.850352259376,301.61200000002,28.987728,119.0,3
61.98907278050482,301.61200000002,35.575848,102.0,3
141.01143689660356,301.61200000002,46.356407999999995,111.0,3
116.97456010857246,301.61200000002,53.842908,106.0,2
141.01464324609844,304.3479444444433,54.727978666666665,886.0,18
61.98907278050482,301.61200000002,55.939128000000004,63.0,3
141.01555930193797,302.68199999999996,0.958272,246.0,3
116.96986686249093,303.619125,0.673785,267.0,8
61.98907278050482,302.68199999999996,10.301423999999999,114.0,3
948.8207868125886,302.68199999999996,10.720668,68.0,2
1023.8639310572869,302.68199999999996,11.918508,102.0,4
1186.8314588861367,302.68199999999996,13.715268,44.0,2
61.98633952837508,302.68199999999996,14.913108000000001,72.0,2
223.0153166291602,302.68199999999996,16.709868,85.0,2
221.01780031723248,303.753,16.889544,265.0,3
61.98907278050482,303.2175,24.40599,316.0,4
568.9693343377293,306.1239999999943,28.57704,1528.0,28
608.9613903061365,307.8405925925889,29.129694222222223,980.0,27
690.9616809775362,303.2175,30.84438,156.0,6
732.976573912742,302.68199999999996,31.682868,50.0,2
856.9280140465803,302.68199999999996,33.000492,46.0,2
59.01358554017699,302.68199999999996,38.690232,73.0,3
116.97456010857246,302.68199999999996,39.049584,84.0,3
118.96920509223894,302.68199999999996,54.861072,149.0,3
900.8405184212438,303.2175,57.79578,90.0,4
61.98907278050482,303.753,7.905743999999999,90.0,3
141.01143689660356,303.753,11.379480000000001,267.0,3
142.9224221771449,304.2885,14.014728,138.0,6
244.0258116288366,303.753,18.147275999999998,120.0,2
474.9360740685626,304.55625,25.004910000000002,392.0,4
526.9587841931427,311.2534545454527,27.310752,2178.0,33
754.934632384023,303.753,31.4433,44.0,2
141.0155593690154,304.2885,33.83898,195.0,6
872.9473352133823,303.753,37.911636,54.0,2
59.01358554017699,303.753,41.32548,63.0,3
962.8811990033715,303.753,42.583212,46.0,2
92.92627488951727,304.2885,46.835544,132.0,6
59.01891941283904,303.753,48.093276,60.0,2
116.97080550860943,303.753,54.80118,78.0,2
1027.8557751333717,303.753,55.639668,52.0,2
219.02327596352836,304.824,2.0363279999999997,291.0,3
116.97080550860942,304.824,3.473736,259.0,5
141.01143689660356,304.824,7.6062840000000005,369.0,4
59.01091869423551,304.824,9.642612,227.0,4
116.97080550860943,304.824,11.259696,132.0,3
1101.7975279804,304.824,12.27786,70.0,2
1079.8518143963668,304.824,12.517427999999999,52.0,2
232.04526807640713,309.61799999999687,18.207168,2532.0,19
263.0319408199173,305.3595,18.806088,300.0,2
1439.808341875743,304.824,27.729996,52.0,2
141.01968184142726,304.824,30.904272000000002,105.0,3
830.8690120433765,304.824,32.281788,46.0,2
842.8601979706849,304.824,32.64114,52.0,2
864.8629765751973,304.824,33.120276000000004,58.0,2
790.8548709754104,304.824,35.63574,54.0,2
59.01625244637816,304.824,50.668632,72.0,3
59.01358554017699,304.824,52.944528,129.0,3
94.92475364333735,304.824,53.663232,75.0,3
59.01891941283904,305.895,1.557192,72.0,3
141.01865123327275,306.69749999998504,3.2641139999999997,825.0,12
61.987706154439955,305.895,9.223367999999999,163.0,6
845.8461767996845,305.895,9.403044,42.0,2
961.8796068169884,305.895,11.319588,48.0,2
188.93797676401618,306.25166666666,16.809688,141.0,3
61.98907278050482,306.25166666666,25.633776,177.0,3
1191.3326731339039,305.895,28.927836,62.0,2
652.9191000363248,305.895,29.64654,48.0,2
674.9369817703669,306.42999999999,30.185568,100.0,4
