Data file,W:\Sampler Research\Paired Analysis\Demultiplexed\Tune Mix Folder 2\87 2046 - Mitra.d.DeMP.d
Frame range,168,785
Frame time range,3.037,14.058,minutes
Drift units,Drift Time (ms)
Mass units,Mass-To-Charge (m/z)
Mass,Drift,Abundance
258.39566,19.18,524
260.39986,19.18,122112
262.40405,19.18,212432
264.40825,19.18,1015
266.41245,19.18,118
280.44182,19.18,149
284.45021,19.18,9791
286.45440,19.18,255218
288.45860,19.18,362031
290.46279,19.18,3138
296.47538,19.18,45
302.48797,19.18,25
310.50475,19.18,96
324.53412,19.18,21
348.58447,19.18,106
350.58867,19.18,308
398.68937,19.18,283
418.73132,19.18,24
430.75650,19.18,1473
432.76069,19.18,71
116.09776,19.35,212
140.14811,19.35,1737
170.21105,19.35,172
194.26140,19.35,23
206.28657,19.35,37
208.29077,19.35,284
210.29496,19.35,266
212.29916,19.35,23
222.32014,19.35,172064
224.32433,19.35,27817
226.32853,19.35,1838
228.33273,19.35,121
230.33692,19.35,194
234.34531,19.35,216
236.34951,19.35,406
238.35370,19.35,1043
240.35790,19.35,186
244.36629,19.35,60
246.37049,19.35,1095
248.37468,19.35,221
252.38307,19.35,290
254.38727,19.35,3329
256.39147,19.35,1505
258.39566,19.35,45
260.39986,19.35,33495
262.40405,19.35,63409
264.40825,19.35,1632
266.41245,19.35,24
278.43762,19.35,58
280.44182,19.35,317
284.45021,19.35,5182
286.45440,19.35,174871
288.45860,19.35,244200
290.46279,19.35,730
308.50056,19.35,190
310.50475,19.35,23
312.50895,19.35,104
314.51314,19.35,274
324.53412,19.35,53
350.58867,19.35,134
380.65160,19.35,263
398.68937,19.35,3079
400.69356,19.35,25
418.73132,19.35,1288
426.74811,19.35,1188
430.75650,19.35,6104
432.76069,19.35,335
442.78167,19.35,87
116.09776,19.51,129
140.14811,19.51,2575
194.26140,19.51,187
206.28657,19.51,120
208.29077,19.51,200
210.29496,19.51,56
222.32014,19.51,233859
224.32433,19.51,39299
226.32853,19.51,2373
228.33273,19.51,88
230.33692,19.51,96
232.34112,19.51,470
236.34951,19.51,187
238.35370,19.51,425
252.38307,19.51,136
254.38727,19.51,897
256.39147,19.51,317
264.40825,19.51,23
268.41664,19.51,21
270.42084,19.51,150
274.42923,19.51,132
276.43342,19.51,1221
278.43762,19.51,58
280.44182,19.51,411
286.45440,19.51,9778
288.45860,19.51,13086
308.50056,19.51,241
312.50895,19.51,2229
314.51314,19.51,3850
324.53412,19.51,21
328.54251,19.51,86
380.65160,19.51,218
398.68937,19.51,6879
400.69356,19.51,223
418.73132,19.51,2843
420.73552,19.51,139
426.74811,19.51,2615
430.75650,19.51,7570
432.76069,19.51,419
442.78167,19.51,527
524.95370,19.51,22
116.09776,19.68,180
140.14811,19.68,4667
194.26140,19.68,245
198.26979,19.68,298
206.28657,19.68,106
208.29077,19.68,46
210.29496,19.68,56
222.32014,19.68,212750
224.32433,19.68,36766
226.32853,19.68,2368
228.33273,19.68,174
232.34112,19.68,1235
236.34951,19.68,49
238.35370,19.68,335
252.38307,19.68,22
254.38727,19.68,63
266.41245,19.68,44
268.41664,19.68,47
270.42084,19.68,322
274.42923,19.68,1670
276.43342,19.68,6238
280.44182,19.68,1809
282.44601,19.68,61
288.45860,19.68,119
304.49216,19.68,25
308.50056,19.68,141
312.50895,19.68,4864
314.51314,19.68,6732
324.53412,19.68,21
328.54251,19.68,1075
352.59286,19.68,87
354.59706,19.68,195
366.62223,19.68,24
380.65160,19.68,134
396.68517,19.68,86
398.68937,19.68,15993
400.69356,19.68,525
402.69776,19.68,87
418.73132,19.68,3897
420.73552,19.68,188
426.74811,19.68,3476
430.75650,19.68,8441
432.76069,19.68,556
442.78167,19.68,1069
524.95370,19.68,153
116.09776,19.85,106
140.14811,19.85,8000
194.26140,19.85,181
198.26979,19.85,1949
200.27398,19.85,77
204.28238,19.85,28
210.29496,19.85,68
216.30755,19.85,21
220.31594,19.85,310
222.32014,19.85,129491
224.32433,19.85,22337
226.32853,19.85,1351
228.33273,19.85,148
232.34112,19.85,1766
238.35370,19.85,281
248.37468,19.85,298
260.39986,19.85,22
266.41245,19.85,224
268.41664,19.85,268
270.42084,19.85,157
274.42923,19.85,3775
276.43342,19.85,11020
278.43762,19.85,60
280.44182,19.85,3578
282.44601,19.85,111
288.45860,19.85,98
300.48377,19.85,1559
302.48797,19.85,5660
304.49216,19.85,32
312.50895,19.85,3938
314.51314,19.85,5513
322.52993,19.85,22
328.54251,19.85,4285
330.54671,19.85,83
338.56349,19.85,22
352.59286,19.85,229
354.59706,19.85,490
356.60126,19.85,119
366.62223,19.85,28
380.65160,19.85,22
396.68517,19.85,112
398.68937,19.85,103976
400.69356,19.85,6359
402.69776,19.85,11207
404.70195,19.85,236
418.73132,19.85,3247
420.73552,19.85,129
426.74811,19.85,2996
430.75650,19.85,8522
432.76069,19.85,595
442.78167,19.85,1281
444.78587,19.85,25
524.95370,19.85,248
599.10894,19.85,26
116.09776,20.01,229
140.14811,20.01,9909
198.26979,20.01,2282
200.27398,20.01,146
204.28238,20.01,78
220.31594,20.01,575
222.32014,20.01,9258
224.32433,20.01,1230
226.32853,20.01,345
228.33273,20.01,82
232.34112,20.01,620
236.34951,20.01,100
248.37468,20.01,499
260.39986,20.01,112
266.41245,20.01,320
268.41664,20.01,504
274.42923,20.01,1633
276.43342,20.01,5653
278.43762,20.01,124
280.44182,20.01,2169
282.44601,20.01,25
288.45860,20.01,457
298.47958,20.01,21
300.48377,20.01,4993
302.48797,20.01,13570
306.49636,20.01,97
308.50056,20.01,96
322.52993,20.01,32
328.54251,20.01,3937
330.54671,20.01,56
338.56349,20.01,22
352.59286,20.01,122
354.59706,20.01,339
356.60126,20.01,119
366.62223,20.01,28
398.68937,20.01,170912
400.69356,20.01,11150
402.69776,20.01,21811
404.70195,20.01,557
418.73132,20.01,429
426.74811,20.01,470
430.75650,20.01,4723
432.76069,20.01,355
442.78167,20.01,608
462.82363,20.01,27
480.86139,20.01,267
524.95370,20.01,111
599.10894,20.01,26
116.09776,20.18,660
140.14811,20.18,16387
198.26979,20.18,1760
200.27398,20.18,45
204.28238,20.18,97
212.29916,20.18,23
220.31594,20.18,614
222.32014,20.18,287
226.32853,20.18,233
228.33273,20.18,406
232.34112,20.18,22
234.34531,20.18,84
236.34951,20.18,523
240.35790,20.18,50
244.36629,20.18,1000
248.37468,20.18,406
260.39986,20.18,135
266.41245,20.18,393
268.41664,20.18,567
274.42923,20.18,200
276.43342,20.18,886
278.43762,20.18,163
280.44182,20.18,679
286.45440,20.18,1169
288.45860,20.18,3192
290.46279,20.18,121
298.47958,20.18,21
300.48377,20.18,5982
302.48797,20.18,14846
304.49216,20.18,20519
306.49636,20.18,34557
308.50056,20.18,1252
310.50475,20.18,112
322.52993,20.18,23
328.54251,20.18,2324
352.59286,20.18,21
354.59706,20.18,126
362.61384,20.18,22
392.67678,20.18,29
398.68937,20.18,196588
400.69356,20.18,12722
402.69776,20.18,26361
404.70195,20.18,773
430.75650,20.18,2021
432.76069,20.18,130
442.78167,20.18,480
462.82363,20.18,107
480.86139,20.18,4279
482.86559,20.18,193
500.90335,20.18,22
549.00405,20.18,22
599.10894,20.18,26
116.09776,20.35,847
140.14811,20.35,20324
174.21944,20.35,71
198.26979,20.35,217
212.29916,20.35,79
220.31594,20.35,120
222.32014,20.35,445
228.33273,20.35,688
230.33692,20.35,190
234.34531,20.35,84
236.34951,20.35,451
240.35790,20.35,73
244.36629,20.35,1827
246.37049,20.35,27
248.37468,20.35,118
252.38307,20.35,26
256.39147,20.35,51
266.41245,20.35,303
268.41664,20.35,318
278.43762,20.35,122
286.45440,20.35,3540
288.45860,20.35,8391
290.46279,20.35,178
300.48377,20.35,459
302.48797,20.35,1520
304.49216,20.35,41668
306.49636,20.35,68163
308.50056,20.35,6014
310.50475,20.35,644
328.54251,20.35,92
332.55091,20.35,165
392.67678,20.35,52
398.68937,20.35,78984
400.69356,20.35,4930
402.69776,20.35,10890
404.70195,20.35,251
414.72293,20.35,25
430.75650,20.35,321
442.78167,20.35,338
462.82363,20.35,114
480.86139,20.35,8462
482.86559,20.35,417
500.90335,20.35,22
549.00405,20.35,38
116.09776,20.51,617
140.14811,20.51,23032
154.17748,20.51,49
174.21944,20.51,105
212.29916,20.51,92
222.32014,20.51,448
224.32433,20.51,100
228.33273,20.51,897
230.33692,20.51,622
232.34112,20.51,24
234.34531,20.51,130
236.34951,20.51,245
242.36210,20.51,53
244.36629,20.51,2140
246.37049,20.51,24
248.37468,20.51,43
252.38307,20.51,26
256.39147,20.51,51
266.41245,20.51,150
268.41664,20.51,221
272.42503,20.51,107
278.43762,20.51,69
282.44601,20.51,126
286.45440,20.51,4518
288.45860,20.51,11739
290.46279,20.51,199
302.48797,20.51,273
304.49216,20.51,53123
306.49636,20.51,86321
308.50056,20.51,15174
310.50475,20.51,1920
312.50895,20.51,22
330.54671,20.51,2850
332.55091,20.51,4935
348.58447,20.51,47
374.63902,20.51,56
392.67678,20.51,23
398.68937,20.51,22768
400.69356,20.51,1369
402.69776,20.51,3161
404.70195,20.51,24
414.72293,20.51,149
430.75650,20.51,698
442.78167,20.51,207
462.82363,20.51,100
468.83622,20.51,158
474.84881,20.51,290
480.86139,20.51,12111
482.86559,20.51,704
549.00405,20.51,38
116.09776,20.68,1523
140.14811,20.68,26909
154.17748,20.68,122
174.21944,20.68,68
210.29496,20.68,21
212.29916,20.68,69
218.31175,20.68,1507
222.32014,20.68,365
224.32433,20.68,789
226.32853,20.68,4576
228.33273,20.68,1441
230.33692,20.68,960
232.34112,20.68,949
234.34531,20.68,28
236.34951,20.68,28
242.36210,20.68,2116
244.36629,20.68,1643
246.37049,20.68,30
248.37468,20.68,948
250.37888,20.68,202
254.38727,20.68,164
266.41245,20.68,54
268.41664,20.68,108
272.42503,20.68,282
282.44601,20.68,2613
284.45021,20.68,85
286.45440,20.68,3168
288.45860,20.68,9213
290.46279,20.68,252
302.48797,20.68,34
304.49216,20.68,42532
306.49636,20.68,69909
308.50056,20.68,29168
310.50475,20.68,4043
312.50895,20.68,90
320.52573,20.68,25
322.52993,20.68,170
328.54251,20.68,27
330.54671,20.68,18683
332.55091,20.68,23594
346.58028,20.68,89
348.58447,20.68,125
366.62223,20.68,126
368.62643,20.68,200
374.63902,20.68,42
398.68937,20.68,1766
400.69356,20.68,22
402.69776,20.68,101
414.72293,20.68,147
430.75650,20.68,1120
442.78167,20.68,108
448.79426,20.68,27
462.82363,20.68,96
468.83622,20.68,1311
474.84881,20.68,2641
480.86139,20.68,15901
482.86559,20.68,1075
530.96629,20.68,22
96.05580,20.85,91
116.09776,20.85,1674
140.14811,20.85,27599
154.17748,20.85,124
174.21944,20.85,76
218.31175,20.85,4046
222.32014,20.85,303
224.32433,20.85,961
226.32853,20.85,11597
228.33273,20.85,1500
230.33692,20.85,688
232.34112,20.85,1226
234.34531,20.85,110
240.35790,20.85,21
242.36210,20.85,3461
244.36629,20.85,184
248.37468,20.85,1428
250.37888,20.85,1193
264.40825,20.85,114
268.41664,20.85,98
272.42503,20.85,205
274.42923,20.85,46
282.44601,20.85,3642
284.45021,20.85,122
286.45440,20.85,1199
288.45860,20.85,1839
290.46279,20.85,248
304.49216,20.85,5659
306.49636,20.85,10386
308.50056,20.85,27372
310.50475,20.85,3628
312.50895,20.85,94
320.52573,20.85,1104
322.52993,20.85,7422
328.54251,20.85,13466
330.54671,20.85,20424
332.55091,20.85,24352
346.58028,20.85,22
348.58447,20.85,23
366.62223,20.85,126
368.62643,20.85,233
414.72293,20.85,21
430.75650,20.85,789
442.78167,20.85,46
448.79426,20.85,122
460.81944,20.85,21
468.83622,20.85,1743
474.84881,20.85,3549
480.86139,20.85,17383
482.86559,20.85,1219
524.95370,20.85,71
530.96629,20.85,139
59.98028,21.02,23
96.05580,21.02,91
116.09776,21.02,1535
132.13133,21.02,58
140.14811,21.02,33621
154.17748,21.02,163
174.21944,21.02,405
216.30755,21.02,139
218.31175,21.02,6725
222.32014,21.02,263
224.32433,21.02,720
226.32853,21.02,18814
228.33273,21.02,2069
230.33692,21.02,441
232.34112,21.02,795
234.34531,21.02,110
240.35790,21.02,108
242.36210,21.02,3562
248.37468,21.02,1264
250.37888,21.02,4909
264.40825,21.02,810
268.41664,21.02,60
272.42503,21.02,217
274.42923,21.02,80
282.44601,21.02,3363
284.45021,21.02,118
286.45440,21.02,3508
288.45860,21.02,1460
290.46279,21.02,305
296.47538,21.02,29
304.49216,21.02,407
306.49636,21.02,940
308.50056,21.02,22233
310.50475,21.02,3232
312.50895,21.02,341
320.52573,21.02,5380
322.52993,21.02,19166
328.54251,21.02,137007
330.54671,21.02,36323
332.55091,21.02,33813
334.55510,21.02,68
344.57608,21.02,100
356.60126,21.02,193
358.60545,21.02,540
366.62223,21.02,48
368.62643,21.02,179
376.64321,21.02,25
384.66000,21.02,21
430.75650,21.02,351
448.79426,21.02,959
450.79846,21.02,26
460.81944,21.02,22
468.83622,21.02,1564
472.84461,21.02,24
474.84881,21.02,3159
480.86139,21.02,18760
482.86559,21.02,1256
524.95370,21.02,99
530.96629,21.02,791
116.09776,21.18,1627
132.13133,21.18,58
140.14811,21.18,36387
154.17748,21.18,51
174.21944,21.18,362
216.30755,21.18,139
218.31175,21.18,2716
222.32014,21.18,219
224.32433,21.18,204
226.32853,21.18,12648
228.33273,21.18,1488
230.33692,21.18,168
232.34112,21.18,22
240.35790,21.18,956
242.36210,21.18,1080
244.36629,21.18,49
248.37468,21.18,98
250.37888,21.18,5006
256.39147,21.18,53
264.40825,21.18,951
266.41245,21.18,43
272.42503,21.18,232
280.44182,21.18,21
282.44601,21.18,954
284.45021,21.18,95
286.45440,21.18,3099
288.45860,21.18,414
290.46279,21.18,186
296.47538,21.18,35
298.47958,21.18,168
304.49216,21.18,821
306.49636,21.18,528
308.50056,21.18,10794
310.50475,21.18,3814
312.50895,21.18,517
320.52573,21.18,2249
322.52993,21.18,10368
328.54251,21.18,210653
330.54671,21.18,51814
332.55091,21.18,45794
334.55510,21.18,72
344.57608,21.18,89
346.58028,21.18,76
356.60126,21.18,4149
358.60545,21.18,4950
364.61804,21.18,26
368.62643,21.18,29
370.63063,21.18,116
376.64321,21.18,76
396.68517,21.18,23
408.71035,21.18,23
430.75650,21.18,159
448.79426,21.18,2193
450.79846,21.18,60
460.81944,21.18,120
468.83622,21.18,255
472.84461,21.18,24
474.84881,21.18,605
480.86139,21.18,14023
482.86559,21.18,984
524.95370,21.18,28
530.96629,21.18,1036
116.09776,21.35,1954
140.14811,21.35,38901
154.17748,21.35,21
174.21944,21.35,236
216.30755,21.35,139
218.31175,21.35,1060
222.32014,21.35,229
224.32433,21.35,128
226.32853,21.35,5263
228.33273,21.35,641
230.33692,21.35,54
234.34531,21.35,32
240.35790,21.35,3647
242.36210,21.35,534
244.36629,21.35,167
248.37468,21.35,236
250.37888,21.35,3346
256.39147,21.35,21
264.40825,21.35,2596
266.41245,21.35,163
272.42503,21.35,215
280.44182,21.35,29
282.44601,21.35,318
284.45021,21.35,184
286.45440,21.35,1830
288.45860,21.35,196
290.46279,21.35,164
294.47119,21.35,67
296.47538,21.35,374
298.47958,21.35,421
304.49216,21.35,1053
306.49636,21.35,293
308.50056,21.35,5627
310.50475,21.35,3318
312.50895,21.35,538
322.52993,21.35,1152
328.54251,21.35,220743
330.54671,21.35,50860
332.55091,21.35,45032
334.55510,21.35,27
346.58028,21.35,123
352.59286,21.35,83
354.59706,21.35,153
356.60126,21.35,12141
358.60545,21.35,13324
360.60965,21.35,28
364.61804,21.35,26
370.63063,21.35,116
376.64321,21.35,27
390.67258,21.35,21
392.67678,21.35,28
398.68937,21.35,22
408.71035,21.35,23
430.75650,21.35,175
448.79426,21.35,3310
450.79846,21.35,140
460.81944,21.35,209
474.84881,21.35,79
480.86139,21.35,8029
482.86559,21.35,560
530.96629,21.35,1210
116.09776,21.52,2511
140.14811,21.52,42811
174.21944,21.52,23
218.31175,21.52,257
222.32014,21.52,428
224.32433,21.52,56
226.32853,21.52,895
228.33273,21.52,127
234.34531,21.52,1216
236.34951,21.52,38
238.35370,21.52,37
240.35790,21.52,10263
242.36210,21.52,1239
244.36629,21.52,286
248.37468,21.52,433
250.37888,21.52,1388
252.38307,21.52,2954
254.38727,21.52,376
264.40825,21.52,28303
266.41245,21.52,3301
268.41664,21.52,23
272.42503,21.52,110
276.43342,21.52,59
278.43762,21.52,45
280.44182,21.52,198
282.44601,21.52,910
284.45021,21.52,641
286.45440,21.52,615
288.45860,21.52,21
290.46279,21.52,1253
292.46699,21.52,55
294.47119,21.52,436
296.47538,21.52,5070
298.47958,21.52,3412
300.48377,21.52,490
304.49216,21.52,655
306.49636,21.52,99
308.50056,21.52,1912
310.50475,21.52,2507
312.50895,21.52,403
316.51734,21.52,630
322.52993,21.52,172
328.54251,21.52,156455
330.54671,21.52,31930
332.55091,21.52,27517
346.58028,21.52,61
350.58867,21.52,1906
352.59286,21.52,717
354.59706,21.52,735
356.60126,21.52,28385
358.60545,21.52,30306
392.67678,21.52,38
396.68517,21.52,24
398.68937,21.52,22
430.75650,21.52,103
448.79426,21.52,3163
450.79846,21.52,133
460.81944,21.52,280
466.83202,21.52,2241
468.83622,21.52,103
470.84041,21.52,118
474.84881,21.52,79
480.86139,21.52,3344
482.86559,21.52,179
498.89915,21.52,664
530.96629,21.52,1778
116.09776,21.68,2209
140.14811,21.68,44085
218.31175,21.68,283
222.32014,21.68,578
234.34531,21.68,2012
236.34951,21.68,107
240.35790,21.68,8978
242.36210,21.68,1027
244.36629,21.68,122
248.37468,21.68,286
250.37888,21.68,72
252.38307,21.68,12799
254.38727,21.68,20224
256.39147,21.68,1838
264.40825,21.68,44150
266.41245,21.68,5434
268.41664,21.68,115
274.42923,21.68,23
276.43342,21.68,59
278.43762,21.68,23
280.44182,21.68,284
282.44601,21.68,1915
284.45021,21.68,561
286.45440,21.68,83
290.46279,21.68,2488
292.46699,21.68,252
294.47119,21.68,369
296.47538,21.68,8143
298.47958,21.68,5266
300.48377,21.68,924
310.50475,21.68,886
312.50895,21.68,63
316.51734,21.68,882
318.52154,21.68,22
322.52993,21.68,135
328.54251,21.68,17853
330.54671,21.68,2912
332.55091,21.68,295
336.55930,21.68,22
346.58028,21.68,480
350.58867,21.68,3805
352.59286,21.68,637
354.59706,21.68,597
356.60126,21.68,29170
358.60545,21.68,31207
366.62223,21.68,24
396.68517,21.68,88
408.71035,21.68,27
434.76489,21.68,45
448.79426,21.68,733
460.81944,21.68,22
466.83202,21.68,6147
468.83622,21.68,355
470.84041,21.68,118
480.86139,21.68,1962
498.89915,21.68,3284
500.90335,21.68,53
524.95370,21.68,372
530.96629,21.68,1648
90.04322,21.85,23
116.09776,21.85,2170
140.14811,21.85,44085
218.31175,21.85,283
222.32014,21.85,581
234.34531,21.85,2157
236.34951,21.85,501
240.35790,21.85,4903
242.36210,21.85,534
244.36629,21.85,160
248.37468,21.85,799
250.37888,21.85,336
252.38307,21.85,44046
254.38727,21.85,286473
256.39147,21.85,47387
258.39566,21.85,85
264.40825,21.85,47292
266.41245,21.85,5602
268.41664,21.85,345
270.42084,21.85,101
274.42923,21.85,89
276.43342,21.85,49
278.43762,21.85,224
280.44182,21.85,233
282.44601,21.85,2568
284.45021,21.85,340
286.45440,21.85,107
290.46279,21.85,3201
292.46699,21.85,465
294.47119,21.85,154
296.47538,21.85,8940
298.47958,21.85,5312
300.48377,21.85,800
308.50056,21.85,708
310.50475,21.85,352
316.51734,21.85,810
318.52154,21.85,22
328.54251,21.85,827
330.54671,21.85,79
332.55091,21.85,22
336.55930,21.85,30
344.57608,21.85,44
346.58028,21.85,783
348.58447,21.85,241
350.58867,21.85,4820
352.59286,21.85,4859
354.59706,21.85,164
356.60126,21.85,21655
358.60545,21.85,23866
366.62223,21.85,661
368.62643,21.85,52
390.67258,21.85,24
396.68517,21.85,71
398.68937,21.85,44
400.69356,21.85,2693
402.69776,21.85,2151
404.70195,21.85,21
408.71035,21.85,61
422.73972,21.85,45
430.75650,21.85,46
434.76489,21.85,83
436.76909,21.85,24
448.79426,21.85,87
466.83202,21.85,10225
468.83622,21.85,689
470.84041,21.85,54
472.84461,21.85,86
480.86139,21.85,3426
482.86559,21.85,222
498.89915,21.85,22544
500.90335,21.85,1209
518.94111,21.85,327
524.95370,21.85,2474
530.96629,21.85,1433
538.98307,21.85,99
90.04322,22.02,23
116.09776,22.02,2269
140.14811,22.02,43623
218.31175,22.02,30
222.32014,22.02,237
234.34531,22.02,804
236.34951,22.02,605
240.35790,22.02,167
242.36210,22.02,21
244.36629,22.02,59
248.37468,22.02,2048
250.37888,22.02,324
252.38307,22.02,45162
254.38727,22.02,505656
256.39147,22.02,87663
258.39566,22.02,275
264.40825,22.02,16276
266.41245,22.02,3944
268.41664,22.02,1077
270.42084,22.02,236
274.42923,22.02,21
276.43342,22.02,273
278.43762,22.02,1132
280.44182,22.02,59
282.44601,22.02,1665
284.45021,22.02,124
286.45440,22.02,71
288.45860,22.02,141
290.46279,22.02,1794
292.46699,22.02,228
294.47119,22.02,272
296.47538,22.02,3855
298.47958,22.02,2499
300.48377,22.02,314
302.48797,22.02,22
308.50056,22.02,1478
310.50475,22.02,58
316.51734,22.02,117
328.54251,22.02,129
330.54671,22.02,25
344.57608,22.02,183
346.58028,22.02,286
348.58447,22.02,390
350.58867,22.02,2367
352.59286,22.02,3208
356.60126,22.02,2371
358.60545,22.02,3686
366.62223,22.02,1310
368.62643,22.02,164
390.67258,22.02,21
398.68937,22.02,110
400.69356,22.02,5900
402.69776,22.02,5232
404.70195,22.02,23
412.71874,22.02,24
422.73972,22.02,24
426.74811,22.02,50
430.75650,22.02,46
442.78167,22.02,22
466.83202,22.02,6886
468.83622,22.02,484
472.84461,22.02,86
480.86139,22.02,3023
482.86559,22.02,196
498.89915,22.02,36096
500.90335,22.02,2123
518.94111,22.02,446
524.95370,22.02,2986
530.96629,22.02,1174
538.98307,22.02,77
544.99566,22.02,78
575.05859,22.02,65
59.98028,22.18,67
116.09776,22.18,2174
140.14811,22.18,43498
206.28657,22.18,33
222.32014,22.18,199
234.34531,22.18,249
236.34951,22.18,430
248.37468,22.18,3269
250.37888,22.18,328
252.38307,22.18,32364
254.38727,22.18,626998
256.39147,22.18,109062
258.39566,22.18,488
264.40825,22.18,4231
266.41245,22.18,2407
268.41664,22.18,2319
270.42084,22.18,1507
272.42503,22.18,47
276.43342,22.18,1128
278.43762,22.18,2793
280.44182,22.18,208
282.44601,22.18,1885
284.45021,22.18,42
286.45440,22.18,21
288.45860,22.18,289
290.46279,22.18,688
294.47119,22.18,382
296.47538,22.18,1516
298.47958,22.18,2188
300.48377,22.18,98
302.48797,22.18,65
308.50056,22.18,2020
310.50475,22.18,122
314.51314,22.18,70
328.54251,22.18,421
330.54671,22.18,25
344.57608,22.18,143
346.58028,22.18,348
348.58447,22.18,165
350.58867,22.18,818
352.59286,22.18,390
356.60126,22.18,70
358.60545,22.18,351
366.62223,22.18,2032
368.62643,22.18,333
372.63482,22.18,52
374.63902,22.18,29
386.66419,22.18,45
